,Q
584,"[0.00798851 0.01597703 0.02396554 0.03195406 0.03994257 0.04793109
 0.0559196  0.06390812 0.07189663 0.07988514 0.08787366 0.09586217
 0.10385069 0.1118392  0.11982772 0.12781623 0.13580475 0.14379326
 0.15178177 0.15977029 0.1677588  0.17574732 0.18373583 0.19172435
 0.19971286 0.20770138 0.21568989 0.2236784  0.23166692 0.23965543
 0.24764395 0.25563246 0.26362098 0.27160949 0.27959801 0.28758652
 0.29557503 0.30356355 0.31155206 0.31954058 0.32752909 0.33551761
 0.34350612 0.35149464 0.35948315 0.36747166 0.37546018 0.38344869
 0.39143721 0.39942572 0.40741424 0.41540275 0.42339126 0.43137978
 0.43936829 0.44735681 0.45534532 0.46333384 0.47132235 0.47931087
 0.48729938 0.49528789 0.50327641 0.51126492 0.51925344 0.52724195
 0.53523047 0.54321898 0.5512075  0.55919601 0.56718452 0.57517304
 0.58316155 0.59115007 0.59913858 0.6071271  0.61511561 0.62310413
 0.63109264 0.63908115 0.64706967 0.65505818 0.6630467  0.67103521
 0.67902373 0.68701224 0.69500076 0.70298927 0.71097778 0.7189663
 0.72695481 0.73494333 0.74293184 0.75092036 0.75890887 0.76689739
 0.7748859  0.78287441 0.79086293 0.79885144]"
585,"[0.00800072 0.01600145 0.02400217 0.0320029  0.04000362 0.04800434
 0.05600507 0.06400579 0.07200652 0.08000724 0.08800797 0.09600869
 0.10400941 0.11201014 0.12001086 0.12801159 0.13601231 0.14401303
 0.15201376 0.16001448 0.16801521 0.17601593 0.18401665 0.19201738
 0.2000181  0.20801883 0.21601955 0.22402028 0.232021   0.24002172
 0.24802245 0.25602317 0.2640239  0.27202462 0.28002534 0.28802607
 0.29602679 0.30402752 0.31202824 0.32002896 0.32802969 0.33603041
 0.34403114 0.35203186 0.36003259 0.36803331 0.37603403 0.38403476
 0.39203548 0.40003621 0.40803693 0.41603765 0.42403838 0.4320391
 0.44003983 0.44804055 0.45604127 0.464042   0.47204272 0.48004345
 0.48804417 0.4960449  0.50404562 0.51204634 0.52004707 0.52804779
 0.53604852 0.54404924 0.55204996 0.56005069 0.56805141 0.57605214
 0.58405286 0.59205358 0.60005431 0.60805503 0.61605576 0.62405648
 0.63205721 0.64005793 0.64805865 0.65605938 0.6640601  0.67206083
 0.68006155 0.68806227 0.696063   0.70406372 0.71206445 0.72006517
 0.72806589 0.73606662 0.74406734 0.75206807 0.76006879 0.76806951
 0.77607024 0.78407096 0.79207169 0.80007241]"
586,"[-3.21955264e-15  7.94604767e-03  1.58920953e-02  2.38381430e-02
  3.17841907e-02  3.97302384e-02  4.76762860e-02  5.56223337e-02
  6.35683814e-02  7.15144291e-02  7.94604767e-02  8.74065244e-02
  9.53525721e-02  1.03298620e-01  1.11244667e-01  1.19190715e-01
  1.27136763e-01  1.35082810e-01  1.43028858e-01  1.50974906e-01
  1.58920953e-01  1.66867001e-01  1.74813049e-01  1.82759096e-01
  1.90705144e-01  1.98651192e-01  2.06597239e-01  2.14543287e-01
  2.22489335e-01  2.30435383e-01  2.38381430e-01  2.46327478e-01
  2.54273526e-01  2.62219573e-01  2.70165621e-01  2.78111669e-01
  2.86057716e-01  2.94003764e-01  3.01949812e-01  3.09895859e-01
  3.17841907e-01  3.25787955e-01  3.33734002e-01  3.41680050e-01
  3.49626098e-01  3.57572145e-01  3.65518193e-01  3.73464241e-01
  3.81410288e-01  3.89356336e-01  3.97302384e-01  4.05248431e-01
  4.13194479e-01  4.21140527e-01  4.29086574e-01  4.37032622e-01
  4.44978670e-01  4.52924717e-01  4.60870765e-01  4.68816813e-01
  4.76762860e-01  4.84708908e-01  4.92654956e-01  5.00601003e-01
  5.08547051e-01  5.16493099e-01  5.24439146e-01  5.32385194e-01
  5.40331242e-01  5.48277289e-01  5.56223337e-01  5.64169385e-01
  5.72115432e-01  5.80061480e-01  5.88007528e-01  5.95953575e-01
  6.03899623e-01  6.11845671e-01  6.19791718e-01  6.27737766e-01
  6.35683814e-01  6.43629861e-01  6.51575909e-01  6.59521957e-01
  6.67468005e-01  6.75414052e-01  6.83360100e-01  6.91306148e-01
  6.99252195e-01  7.07198243e-01  7.15144291e-01  7.23090338e-01
  7.31036386e-01  7.38982434e-01  7.46928481e-01  7.54874529e-01
  7.62820577e-01  7.70766624e-01  7.78712672e-01  7.86658720e-01]"
587,"[0.00788258 0.01576516 0.02364774 0.03153032 0.0394129  0.04729548
 0.05517806 0.06306064 0.07094322 0.0788258  0.08670838 0.09459096
 0.10247354 0.11035612 0.1182387  0.12612128 0.13400386 0.14188644
 0.14976902 0.1576516  0.16553418 0.17341676 0.18129934 0.18918192
 0.1970645  0.20494708 0.21282966 0.22071224 0.22859482 0.2364774
 0.24435998 0.25224256 0.26012514 0.26800772 0.2758903  0.28377288
 0.29165545 0.29953803 0.30742061 0.31530319 0.32318577 0.33106835
 0.33895093 0.34683351 0.35471609 0.36259867 0.37048125 0.37836383
 0.38624641 0.39412899 0.40201157 0.40989415 0.41777673 0.42565931
 0.43354189 0.44142447 0.44930705 0.45718963 0.46507221 0.47295479
 0.48083737 0.48871995 0.49660253 0.50448511 0.51236769 0.52025027
 0.52813285 0.53601543 0.54389801 0.55178059 0.55966317 0.56754575
 0.57542833 0.58331091 0.59119349 0.59907607 0.60695865 0.61484123
 0.62272381 0.63060639 0.63848897 0.64637155 0.65425413 0.66213671
 0.67001929 0.67790187 0.68578445 0.69366703 0.70154961 0.70943219
 0.71731477 0.72519735 0.73307993 0.74096251 0.74884509 0.75672767
 0.76461025 0.77249283 0.78037541 0.78825799]"
588,"[0.00819826 0.01639651 0.02459477 0.03279302 0.04099128 0.04918953
 0.05738779 0.06558604 0.0737843  0.08198255 0.09018081 0.09837906
 0.10657732 0.11477557 0.12297383 0.13117208 0.13937034 0.14756859
 0.15576685 0.1639651  0.17216336 0.18036161 0.18855987 0.19675812
 0.20495638 0.21315463 0.22135289 0.22955114 0.2377494  0.24594765
 0.25414591 0.26234416 0.27054242 0.27874067 0.28693893 0.29513718
 0.30333544 0.31153369 0.31973195 0.3279302  0.33612846 0.34432672
 0.35252497 0.36072323 0.36892148 0.37711974 0.38531799 0.39351625
 0.4017145  0.40991276 0.41811101 0.42630927 0.43450752 0.44270578
 0.45090403 0.45910229 0.46730054 0.4754988  0.48369705 0.49189531
 0.50009356 0.50829182 0.51649007 0.52468833 0.53288658 0.54108484
 0.54928309 0.55748135 0.5656796  0.57387786 0.58207611 0.59027437
 0.59847262 0.60667088 0.61486913 0.62306739 0.63126564 0.6394639
 0.64766215 0.65586041 0.66405866 0.67225692 0.68045518 0.68865343
 0.69685169 0.70504994 0.7132482  0.72144645 0.72964471 0.73784296
 0.74604122 0.75423947 0.76243773 0.77063598 0.77883424 0.78703249
 0.79523075 0.803429   0.81162726 0.81982551]"
589,"[0.00782925 0.0156585  0.02348774 0.03131699 0.03914624 0.04697549
 0.05480473 0.06263398 0.07046323 0.07829248 0.08612172 0.09395097
 0.10178022 0.10960947 0.11743871 0.12526796 0.13309721 0.14092646
 0.14875571 0.15658495 0.1644142  0.17224345 0.1800727  0.18790194
 0.19573119 0.20356044 0.21138969 0.21921893 0.22704818 0.23487743
 0.24270668 0.25053592 0.25836517 0.26619442 0.27402367 0.28185291
 0.28968216 0.29751141 0.30534066 0.31316991 0.32099915 0.3288284
 0.33665765 0.3444869  0.35231614 0.36014539 0.36797464 0.37580389
 0.38363313 0.39146238 0.39929163 0.40712088 0.41495012 0.42277937
 0.43060862 0.43843787 0.44626712 0.45409636 0.46192561 0.46975486
 0.47758411 0.48541335 0.4932426  0.50107185 0.5089011  0.51673034
 0.52455959 0.53238884 0.54021809 0.54804733 0.55587658 0.56370583
 0.57153508 0.57936433 0.58719357 0.59502282 0.60285207 0.61068132
 0.61851056 0.62633981 0.63416906 0.64199831 0.64982755 0.6576568
 0.66548605 0.6733153  0.68114454 0.68897379 0.69680304 0.70463229
 0.71246153 0.72029078 0.72812003 0.73594928 0.74377853 0.75160777
 0.75943702 0.76726627 0.77509552 0.78292476]"
590,"[2.66432009e-15 7.91804763e-03 1.58360953e-02 2.37541429e-02
 3.16721905e-02 3.95902382e-02 4.75082858e-02 5.54263334e-02
 6.33443811e-02 7.12624287e-02 7.91804763e-02 8.70985240e-02
 9.50165716e-02 1.02934619e-01 1.10852667e-01 1.18770714e-01
 1.26688762e-01 1.34606810e-01 1.42524857e-01 1.50442905e-01
 1.58360953e-01 1.66279000e-01 1.74197048e-01 1.82115096e-01
 1.90033143e-01 1.97951191e-01 2.05869238e-01 2.13787286e-01
 2.21705334e-01 2.29623381e-01 2.37541429e-01 2.45459477e-01
 2.53377524e-01 2.61295572e-01 2.69213620e-01 2.77131667e-01
 2.85049715e-01 2.92967762e-01 3.00885810e-01 3.08803858e-01
 3.16721905e-01 3.24639953e-01 3.32558001e-01 3.40476048e-01
 3.48394096e-01 3.56312143e-01 3.64230191e-01 3.72148239e-01
 3.80066286e-01 3.87984334e-01 3.95902382e-01 4.03820429e-01
 4.11738477e-01 4.19656525e-01 4.27574572e-01 4.35492620e-01
 4.43410667e-01 4.51328715e-01 4.59246763e-01 4.67164810e-01
 4.75082858e-01 4.83000906e-01 4.90918953e-01 4.98837001e-01
 5.06755049e-01 5.14673096e-01 5.22591144e-01 5.30509191e-01
 5.38427239e-01 5.46345287e-01 5.54263334e-01 5.62181382e-01
 5.70099430e-01 5.78017477e-01 5.85935525e-01 5.93853572e-01
 6.01771620e-01 6.09689668e-01 6.17607715e-01 6.25525763e-01
 6.33443811e-01 6.41361858e-01 6.49279906e-01 6.57197954e-01
 6.65116001e-01 6.73034049e-01 6.80952096e-01 6.88870144e-01
 6.96788192e-01 7.04706239e-01 7.12624287e-01 7.20542335e-01
 7.28460382e-01 7.36378430e-01 7.44296477e-01 7.52214525e-01
 7.60132573e-01 7.68050620e-01 7.75968668e-01 7.83886716e-01]"
591,"[0.00788358 0.01576716 0.02365074 0.03153432 0.0394179  0.04730148
 0.05518506 0.06306864 0.07095222 0.0788358  0.08671938 0.09460296
 0.10248654 0.11037012 0.1182537  0.12613728 0.13402086 0.14190444
 0.14978802 0.1576716  0.16555518 0.17343876 0.18132234 0.18920592
 0.1970895  0.20497308 0.21285666 0.22074024 0.22862382 0.2365074
 0.24439098 0.25227456 0.26015814 0.26804172 0.2759253  0.28380888
 0.29169246 0.29957604 0.30745962 0.3153432  0.32322678 0.33111036
 0.33899394 0.34687752 0.3547611  0.36264468 0.37052826 0.37841184
 0.38629542 0.394179   0.40206258 0.40994616 0.41782974 0.42571332
 0.4335969  0.44148048 0.44936406 0.45724764 0.46513122 0.4730148
 0.48089838 0.48878196 0.49666554 0.50454912 0.5124327  0.52031628
 0.52819986 0.53608344 0.54396702 0.5518506  0.55973418 0.56761776
 0.57550134 0.58338492 0.59126851 0.59915209 0.60703567 0.61491925
 0.62280283 0.63068641 0.63856999 0.64645357 0.65433715 0.66222073
 0.67010431 0.67798789 0.68587147 0.69375505 0.70163863 0.70952221
 0.71740579 0.72528937 0.73317295 0.74105653 0.74894011 0.75682369
 0.76470727 0.77259085 0.78047443 0.78835801]"
592,"[0.0076269  0.0152538  0.0228807  0.0305076  0.03813451 0.04576141
 0.05338831 0.06101521 0.06864211 0.07626901 0.08389591 0.09152281
 0.09914972 0.10677662 0.11440352 0.12203042 0.12965732 0.13728422
 0.14491112 0.15253802 0.16016493 0.16779183 0.17541873 0.18304563
 0.19067253 0.19829943 0.20592633 0.21355323 0.22118014 0.22880704
 0.23643394 0.24406084 0.25168774 0.25931464 0.26694154 0.27456844
 0.28219535 0.28982225 0.29744915 0.30507605 0.31270295 0.32032985
 0.32795675 0.33558365 0.34321056 0.35083746 0.35846436 0.36609126
 0.37371816 0.38134506 0.38897196 0.39659886 0.40422576 0.41185267
 0.41947957 0.42710647 0.43473337 0.44236027 0.44998717 0.45761407
 0.46524097 0.47286788 0.48049478 0.48812168 0.49574858 0.50337548
 0.51100238 0.51862928 0.52625618 0.53388309 0.54150999 0.54913689
 0.55676379 0.56439069 0.57201759 0.57964449 0.58727139 0.5948983
 0.6025252  0.6101521  0.617779   0.6254059  0.6330328  0.6406597
 0.6482866  0.65591351 0.66354041 0.67116731 0.67879421 0.68642111
 0.69404801 0.70167491 0.70930181 0.71692872 0.72455562 0.73218252
 0.73980942 0.74743632 0.75506322 0.76269012]"
593,"[0.00743539 0.01487079 0.02230618 0.02974158 0.03717697 0.04461236
 0.05204776 0.05948315 0.06691855 0.07435394 0.08178934 0.08922473
 0.09666012 0.10409552 0.11153091 0.11896631 0.1264017  0.13383709
 0.14127249 0.14870788 0.15614328 0.16357867 0.17101407 0.17844946
 0.18588485 0.19332025 0.20075564 0.20819104 0.21562643 0.22306182
 0.23049722 0.23793261 0.24536801 0.2528034  0.2602388  0.26767419
 0.27510958 0.28254498 0.28998037 0.29741577 0.30485116 0.31228655
 0.31972195 0.32715734 0.33459274 0.34202813 0.34946353 0.35689892
 0.36433431 0.37176971 0.3792051  0.3866405  0.39407589 0.40151128
 0.40894668 0.41638207 0.42381747 0.43125286 0.43868826 0.44612365
 0.45355904 0.46099444 0.46842983 0.47586523 0.48330062 0.49073601
 0.49817141 0.5056068  0.5130422  0.52047759 0.52791299 0.53534838
 0.54278377 0.55021917 0.55765456 0.56508996 0.57252535 0.57996074
 0.58739614 0.59483153 0.60226693 0.60970232 0.61713772 0.62457311
 0.6320085  0.6394439  0.64687929 0.65431469 0.66175008 0.66918547
 0.67662087 0.68405626 0.69149166 0.69892705 0.70636245 0.71379784
 0.72123323 0.72866863 0.73610402 0.74353942]"
594,"[0.00726449 0.01452899 0.02179348 0.02905797 0.03632246 0.04358696
 0.05085145 0.05811594 0.06538044 0.07264493 0.07990942 0.08717391
 0.09443841 0.1017029  0.10896739 0.11623189 0.12349638 0.13076087
 0.13802536 0.14528986 0.15255435 0.15981884 0.16708334 0.17434783
 0.18161232 0.18887681 0.19614131 0.2034058  0.21067029 0.21793479
 0.22519928 0.23246377 0.23972826 0.24699276 0.25425725 0.26152174
 0.26878624 0.27605073 0.28331522 0.29057971 0.29784421 0.3051087
 0.31237319 0.31963769 0.32690218 0.33416667 0.34143116 0.34869566
 0.35596015 0.36322464 0.37048914 0.37775363 0.38501812 0.39228261
 0.39954711 0.4068116  0.41407609 0.42134058 0.42860508 0.43586957
 0.44313406 0.45039856 0.45766305 0.46492754 0.47219203 0.47945653
 0.48672102 0.49398551 0.50125001 0.5085145  0.51577899 0.52304348
 0.53030798 0.53757247 0.54483696 0.55210146 0.55936595 0.56663044
 0.57389493 0.58115943 0.58842392 0.59568841 0.60295291 0.6102174
 0.61748189 0.62474638 0.63201088 0.63927537 0.64653986 0.65380436
 0.66106885 0.66833334 0.67559783 0.68286233 0.69012682 0.69739131
 0.70465581 0.7119203  0.71918479 0.72644928]"
595,"[0.0071886  0.01437721 0.02156581 0.02875442 0.03594302 0.04313163
 0.05032023 0.05750884 0.06469744 0.07188605 0.07907465 0.08626326
 0.09345186 0.10064047 0.10782907 0.11501768 0.12220628 0.12939489
 0.13658349 0.1437721  0.1509607  0.15814931 0.16533791 0.17252652
 0.17971512 0.18690373 0.19409233 0.20128094 0.20846954 0.21565815
 0.22284675 0.23003536 0.23722396 0.24441257 0.25160117 0.25878978
 0.26597838 0.27316699 0.28035559 0.2875442  0.2947328  0.30192141
 0.30911001 0.31629861 0.32348722 0.33067582 0.33786443 0.34505303
 0.35224164 0.35943024 0.36661885 0.37380745 0.38099606 0.38818466
 0.39537327 0.40256187 0.40975048 0.41693908 0.42412769 0.43131629
 0.4385049  0.4456935  0.45288211 0.46007071 0.46725932 0.47444792
 0.48163653 0.48882513 0.49601374 0.50320234 0.51039095 0.51757955
 0.52476816 0.53195676 0.53914537 0.54633397 0.55352258 0.56071118
 0.56789979 0.57508839 0.582277   0.5894656  0.59665421 0.60384281
 0.61103142 0.61822002 0.62540863 0.63259723 0.63978583 0.64697444
 0.65416304 0.66135165 0.66854025 0.67572886 0.68291746 0.69010607
 0.69729467 0.70448328 0.71167188 0.71886049]"
596,"[0.00712744 0.01425487 0.02138231 0.02850974 0.03563718 0.04276461
 0.04989205 0.05701948 0.06414692 0.07127435 0.07840179 0.08552922
 0.09265666 0.09978409 0.10691153 0.11403896 0.1211664  0.12829383
 0.13542127 0.1425487  0.14967614 0.15680357 0.16393101 0.17105844
 0.17818588 0.18531331 0.19244075 0.19956818 0.20669562 0.21382305
 0.22095049 0.22807792 0.23520536 0.24233279 0.24946023 0.25658766
 0.2637151  0.27084253 0.27796997 0.2850974  0.29222484 0.29935227
 0.30647971 0.31360714 0.32073458 0.32786201 0.33498945 0.34211688
 0.34924432 0.35637175 0.36349919 0.37062662 0.37775406 0.38488149
 0.39200893 0.39913636 0.4062638  0.41339123 0.42051867 0.4276461
 0.43477354 0.44190097 0.44902841 0.45615584 0.46328328 0.47041071
 0.47753815 0.48466558 0.49179302 0.49892045 0.50604789 0.51317532
 0.52030276 0.52743019 0.53455763 0.54168506 0.5488125  0.55593993
 0.56306737 0.5701948  0.57732224 0.58444967 0.59157711 0.59870454
 0.60583198 0.61295941 0.62008685 0.62721428 0.63434172 0.64146915
 0.64859659 0.65572402 0.66285146 0.66997889 0.67710633 0.68423376
 0.6913612  0.69848863 0.70561607 0.7127435 ]"
597,"[0.00722411 0.01444821 0.02167232 0.02889643 0.03612053 0.04334464
 0.05056874 0.05779285 0.06501696 0.07224106 0.07946517 0.08668928
 0.09391338 0.10113749 0.10836159 0.1155857  0.12280981 0.13003391
 0.13725802 0.14448213 0.15170623 0.15893034 0.16615444 0.17337855
 0.18060266 0.18782676 0.19505087 0.20227498 0.20949908 0.21672319
 0.22394729 0.2311714  0.23839551 0.24561961 0.25284372 0.26006783
 0.26729193 0.27451604 0.28174014 0.28896425 0.29618836 0.30341246
 0.31063657 0.31786068 0.32508478 0.33230889 0.33953299 0.3467571
 0.35398121 0.36120531 0.36842942 0.37565353 0.38287763 0.39010174
 0.39732585 0.40454995 0.41177406 0.41899816 0.42622227 0.43344638
 0.44067048 0.44789459 0.4551187  0.4623428  0.46956691 0.47679101
 0.48401512 0.49123923 0.49846333 0.50568744 0.51291155 0.52013565
 0.52735976 0.53458386 0.54180797 0.54903208 0.55625618 0.56348029
 0.5707044  0.5779285  0.58515261 0.59237671 0.59960082 0.60682493
 0.61404903 0.62127314 0.62849725 0.63572135 0.64294546 0.65016956
 0.65739367 0.66461778 0.67184188 0.67906599 0.6862901  0.6935142
 0.70073831 0.70796242 0.71518652 0.72241063]"
598,"[0.00728489 0.01456977 0.02185466 0.02913955 0.03642444 0.04370932
 0.05099421 0.0582791  0.06556399 0.07284887 0.08013376 0.08741865
 0.09470354 0.10198842 0.10927331 0.1165582  0.12384308 0.13112797
 0.13841286 0.14569775 0.15298263 0.16026752 0.16755241 0.1748373
 0.18212218 0.18940707 0.19669196 0.20397685 0.21126173 0.21854662
 0.22583151 0.2331164  0.24040128 0.24768617 0.25497106 0.26225594
 0.26954083 0.27682572 0.28411061 0.29139549 0.29868038 0.30596527
 0.31325016 0.32053504 0.32781993 0.33510482 0.34238971 0.34967459
 0.35695948 0.36424437 0.37152925 0.37881414 0.38609903 0.39338392
 0.4006688  0.40795369 0.41523858 0.42252347 0.42980835 0.43709324
 0.44437813 0.45166302 0.4589479  0.46623279 0.47351768 0.48080256
 0.48808745 0.49537234 0.50265723 0.50994211 0.517227   0.52451189
 0.53179678 0.53908166 0.54636655 0.55365144 0.56093633 0.56822121
 0.5755061  0.58279099 0.59007588 0.59736076 0.60464565 0.61193054
 0.61921542 0.62650031 0.6337852  0.64107009 0.64835497 0.65563986
 0.66292475 0.67020964 0.67749452 0.68477941 0.6920643  0.69934919
 0.70663407 0.71391896 0.72120385 0.72848873]"
599,"[0.0069888  0.0139776  0.02096641 0.02795521 0.03494401 0.04193281
 0.04892162 0.05591042 0.06289922 0.06988802 0.07687683 0.08386563
 0.09085443 0.09784323 0.10483204 0.11182084 0.11880964 0.12579844
 0.13278725 0.13977605 0.14676485 0.15375365 0.16074246 0.16773126
 0.17472006 0.18170886 0.18869767 0.19568647 0.20267527 0.20966407
 0.21665288 0.22364168 0.23063048 0.23761928 0.24460809 0.25159689
 0.25858569 0.26557449 0.2725633  0.2795521  0.2865409  0.2935297
 0.30051851 0.30750731 0.31449611 0.32148491 0.32847371 0.33546252
 0.34245132 0.34944012 0.35642892 0.36341773 0.37040653 0.37739533
 0.38438413 0.39137294 0.39836174 0.40535054 0.41233934 0.41932815
 0.42631695 0.43330575 0.44029455 0.44728336 0.45427216 0.46126096
 0.46824976 0.47523857 0.48222737 0.48921617 0.49620497 0.50319378
 0.51018258 0.51717138 0.52416018 0.53114899 0.53813779 0.54512659
 0.55211539 0.5591042  0.566093   0.5730818  0.5800706  0.58705941
 0.59404821 0.60103701 0.60802581 0.61501462 0.62200342 0.62899222
 0.63598102 0.64296983 0.64995863 0.65694743 0.66393623 0.67092503
 0.67791384 0.68490264 0.69189144 0.69888024]"
600,"[0.00692694 0.01385388 0.02078082 0.02770776 0.0346347  0.04156163
 0.04848857 0.05541551 0.06234245 0.06926939 0.07619633 0.08312327
 0.09005021 0.09697715 0.10390409 0.11083103 0.11775796 0.1246849
 0.13161184 0.13853878 0.14546572 0.15239266 0.1593196  0.16624654
 0.17317348 0.18010042 0.18702736 0.19395429 0.20088123 0.20780817
 0.21473511 0.22166205 0.22858899 0.23551593 0.24244287 0.24936981
 0.25629675 0.26322369 0.27015062 0.27707756 0.2840045  0.29093144
 0.29785838 0.30478532 0.31171226 0.3186392  0.32556614 0.33249308
 0.33942002 0.34634695 0.35327389 0.36020083 0.36712777 0.37405471
 0.38098165 0.38790859 0.39483553 0.40176247 0.40868941 0.41561635
 0.42254328 0.42947022 0.43639716 0.4433241  0.45025104 0.45717798
 0.46410492 0.47103186 0.4779588  0.48488574 0.49181268 0.49873961
 0.50566655 0.51259349 0.51952043 0.52644737 0.53337431 0.54030125
 0.54722819 0.55415513 0.56108207 0.56800901 0.57493594 0.58186288
 0.58878982 0.59571676 0.6026437  0.60957064 0.61649758 0.62342452
 0.63035146 0.6372784  0.64420534 0.65113227 0.65805921 0.66498615
 0.67191309 0.67884003 0.68576697 0.69269391]"
601,"[0.00682066 0.01364132 0.02046198 0.02728264 0.0341033  0.04092396
 0.04774462 0.05456528 0.06138595 0.06820661 0.07502727 0.08184793
 0.08866859 0.09548925 0.10230991 0.10913057 0.11595123 0.12277189
 0.12959255 0.13641321 0.14323387 0.15005453 0.15687519 0.16369585
 0.17051652 0.17733718 0.18415784 0.1909785  0.19779916 0.20461982
 0.21144048 0.21826114 0.2250818  0.23190246 0.23872312 0.24554378
 0.25236444 0.2591851  0.26600576 0.27282642 0.27964709 0.28646775
 0.29328841 0.30010907 0.30692973 0.31375039 0.32057105 0.32739171
 0.33421237 0.34103303 0.34785369 0.35467435 0.36149501 0.36831567
 0.37513633 0.38195699 0.38877765 0.39559832 0.40241898 0.40923964
 0.4160603  0.42288096 0.42970162 0.43652228 0.44334294 0.4501636
 0.45698426 0.46380492 0.47062558 0.47744624 0.4842669  0.49108756
 0.49790822 0.50472889 0.51154955 0.51837021 0.52519087 0.53201153
 0.53883219 0.54565285 0.55247351 0.55929417 0.56611483 0.57293549
 0.57975615 0.58657681 0.59339747 0.60021813 0.60703879 0.61385946
 0.62068012 0.62750078 0.63432144 0.6411421  0.64796276 0.65478342
 0.66160408 0.66842474 0.6752454  0.68206606]"
