,Q
680,"[0.00693449 0.01386898 0.02080348 0.02773797 0.03467246 0.04160695
 0.04854145 0.05547594 0.06241043 0.06934492 0.07627941 0.08321391
 0.0901484  0.09708289 0.10401738 0.11095188 0.11788637 0.12482086
 0.13175535 0.13868984 0.14562434 0.15255883 0.15949332 0.16642781
 0.17336231 0.1802968  0.18723129 0.19416578 0.20110027 0.20803477
 0.21496926 0.22190375 0.22883824 0.23577274 0.24270723 0.24964172
 0.25657621 0.2635107  0.2704452  0.27737969 0.28431418 0.29124867
 0.29818317 0.30511766 0.31205215 0.31898664 0.32592113 0.33285563
 0.33979012 0.34672461 0.3536591  0.36059359 0.36752809 0.37446258
 0.38139707 0.38833156 0.39526606 0.40220055 0.40913504 0.41606953
 0.42300402 0.42993852 0.43687301 0.4438075  0.45074199 0.45767649
 0.46461098 0.47154547 0.47847996 0.48541445 0.49234895 0.49928344
 0.50621793 0.51315242 0.52008692 0.52702141 0.5339559  0.54089039
 0.54782488 0.55475938 0.56169387 0.56862836 0.57556285 0.58249735
 0.58943184 0.59636633 0.60330082 0.61023531 0.61716981 0.6241043
 0.63103879 0.63797328 0.64490778 0.65184227 0.65877676 0.66571125
 0.67264574 0.67958024 0.68651473 0.69344922]"
681,"[0.00687572 0.01375145 0.02062717 0.02750289 0.03437862 0.04125434
 0.04813007 0.05500579 0.06188151 0.06875724 0.07563296 0.08250868
 0.08938441 0.09626013 0.10313586 0.11001158 0.1168873  0.12376303
 0.13063875 0.13751447 0.1443902  0.15126592 0.15814165 0.16501737
 0.17189309 0.17876882 0.18564454 0.19252026 0.19939599 0.20627171
 0.21314744 0.22002316 0.22689888 0.23377461 0.24065033 0.24752605
 0.25440178 0.2612775  0.26815323 0.27502895 0.28190467 0.2887804
 0.29565612 0.30253184 0.30940757 0.31628329 0.32315902 0.33003474
 0.33691046 0.34378619 0.35066191 0.35753763 0.36441336 0.37128908
 0.37816481 0.38504053 0.39191625 0.39879198 0.4056677  0.41254342
 0.41941915 0.42629487 0.43317059 0.44004632 0.44692204 0.45379777
 0.46067349 0.46754921 0.47442494 0.48130066 0.48817638 0.49505211
 0.50192783 0.50880356 0.51567928 0.522555   0.52943073 0.53630645
 0.54318217 0.5500579  0.55693362 0.56380935 0.57068507 0.57756079
 0.58443652 0.59131224 0.59818796 0.60506369 0.61193941 0.61881514
 0.62569086 0.63256658 0.63944231 0.64631803 0.65319375 0.66006948
 0.6669452  0.67382093 0.68069665 0.68757237]"
682,"[0.00687573 0.01375147 0.0206272  0.02750293 0.03437866 0.0412544
 0.04813013 0.05500586 0.06188159 0.06875733 0.07563306 0.08250879
 0.08938452 0.09626026 0.10313599 0.11001172 0.11688745 0.12376319
 0.13063892 0.13751465 0.14439038 0.15126612 0.15814185 0.16501758
 0.17189331 0.17876905 0.18564478 0.19252051 0.19939624 0.20627198
 0.21314771 0.22002344 0.22689917 0.23377491 0.24065064 0.24752637
 0.2544021  0.26127784 0.26815357 0.2750293  0.28190503 0.28878077
 0.2956565  0.30253223 0.30940796 0.3162837  0.32315943 0.33003516
 0.33691089 0.34378663 0.35066236 0.35753809 0.36441382 0.37128956
 0.37816529 0.38504102 0.39191675 0.39879249 0.40566822 0.41254395
 0.41941968 0.42629542 0.43317115 0.44004688 0.44692261 0.45379835
 0.46067408 0.46754981 0.47442555 0.48130128 0.48817701 0.49505274
 0.50192848 0.50880421 0.51567994 0.52255567 0.52943141 0.53630714
 0.54318287 0.5500586  0.55693434 0.56381007 0.5706858  0.57756153
 0.58443727 0.591313   0.59818873 0.60506446 0.6119402  0.61881593
 0.62569166 0.63256739 0.63944313 0.64631886 0.65319459 0.66007032
 0.66694606 0.67382179 0.68069752 0.68757325]"
683,"[0.00683605 0.01367209 0.02050814 0.02734419 0.03418024 0.04101628
 0.04785233 0.05468838 0.06152442 0.06836047 0.07519652 0.08203256
 0.08886861 0.09570466 0.10254071 0.10937675 0.1162128  0.12304885
 0.12988489 0.13672094 0.14355699 0.15039304 0.15722908 0.16406513
 0.17090118 0.17773722 0.18457327 0.19140932 0.19824536 0.20508141
 0.21191746 0.21875351 0.22558955 0.2324256  0.23926165 0.24609769
 0.25293374 0.25976979 0.26660584 0.27344188 0.28027793 0.28711398
 0.29395002 0.30078607 0.30762212 0.31445816 0.32129421 0.32813026
 0.33496631 0.34180235 0.3486384  0.35547445 0.36231049 0.36914654
 0.37598259 0.38281864 0.38965468 0.39649073 0.40332678 0.41016282
 0.41699887 0.42383492 0.43067096 0.43750701 0.44434306 0.45117911
 0.45801515 0.4648512  0.47168725 0.47852329 0.48535934 0.49219539
 0.49903144 0.50586748 0.51270353 0.51953958 0.52637562 0.53321167
 0.54004772 0.54688376 0.55371981 0.56055586 0.56739191 0.57422795
 0.581064   0.58790005 0.59473609 0.60157214 0.60840819 0.61524424
 0.62208028 0.62891633 0.63575238 0.64258842 0.64942447 0.65626052
 0.66309657 0.66993261 0.67676866 0.68360471]"
684,"[0.00681328 0.01362656 0.02043984 0.02725311 0.03406639 0.04087967
 0.04769295 0.05450623 0.06131951 0.06813278 0.07494606 0.08175934
 0.08857262 0.0953859  0.10219918 0.10901246 0.11582573 0.12263901
 0.12945229 0.13626557 0.14307885 0.14989213 0.1567054  0.16351868
 0.17033196 0.17714524 0.18395852 0.1907718  0.19758508 0.20439835
 0.21121163 0.21802491 0.22483819 0.23165147 0.23846475 0.24527802
 0.2520913  0.25890458 0.26571786 0.27253114 0.27934442 0.2861577
 0.29297097 0.29978425 0.30659753 0.31341081 0.32022409 0.32703737
 0.33385064 0.34066392 0.3474772  0.35429048 0.36110376 0.36791704
 0.37473032 0.38154359 0.38835687 0.39517015 0.40198343 0.40879671
 0.41560999 0.42242326 0.42923654 0.43604982 0.4428631  0.44967638
 0.45648966 0.46330294 0.47011621 0.47692949 0.48374277 0.49055605
 0.49736933 0.50418261 0.51099588 0.51780916 0.52462244 0.53143572
 0.538249   0.54506228 0.55187556 0.55868883 0.56550211 0.57231539
 0.57912867 0.58594195 0.59275523 0.5995685  0.60638178 0.61319506
 0.62000834 0.62682162 0.6336349  0.64044817 0.64726145 0.65407473
 0.66088801 0.66770129 0.67451457 0.68132785]"
685,"[0.00680646 0.01361292 0.02041937 0.02722583 0.03403229 0.04083875
 0.04764521 0.05445166 0.06125812 0.06806458 0.07487104 0.0816775
 0.08848395 0.09529041 0.10209687 0.10890333 0.11570979 0.12251624
 0.1293227  0.13612916 0.14293562 0.14974207 0.15654853 0.16335499
 0.17016145 0.17696791 0.18377436 0.19058082 0.19738728 0.20419374
 0.2110002  0.21780665 0.22461311 0.23141957 0.23822603 0.24503249
 0.25183894 0.2586454  0.26545186 0.27225832 0.27906478 0.28587123
 0.29267769 0.29948415 0.30629061 0.31309707 0.31990352 0.32670998
 0.33351644 0.3403229  0.34712936 0.35393581 0.36074227 0.36754873
 0.37435519 0.38116165 0.3879681  0.39477456 0.40158102 0.40838748
 0.41519394 0.42200039 0.42880685 0.43561331 0.44241977 0.44922622
 0.45603268 0.46283914 0.4696456  0.47645206 0.48325851 0.49006497
 0.49687143 0.50367789 0.51048435 0.5172908  0.52409726 0.53090372
 0.53771018 0.54451664 0.55132309 0.55812955 0.56493601 0.57174247
 0.57854893 0.58535538 0.59216184 0.5989683  0.60577476 0.61258122
 0.61938767 0.62619413 0.63300059 0.63980705 0.64661351 0.65341996
 0.66022642 0.66703288 0.67383934 0.6806458 ]"
686,"[0.00702469 0.01404937 0.02107406 0.02809875 0.03512343 0.04214812
 0.0491728  0.05619749 0.06322218 0.07024686 0.07727155 0.08429624
 0.09132092 0.09834561 0.1053703  0.11239498 0.11941967 0.12644435
 0.13346904 0.14049373 0.14751841 0.1545431  0.16156779 0.16859247
 0.17561716 0.18264185 0.18966653 0.19669122 0.2037159  0.21074059
 0.21776528 0.22478996 0.23181465 0.23883934 0.24586402 0.25288871
 0.25991339 0.26693808 0.27396277 0.28098745 0.28801214 0.29503683
 0.30206151 0.3090862  0.31611089 0.32313557 0.33016026 0.33718494
 0.34420963 0.35123432 0.358259   0.36528369 0.37230838 0.37933306
 0.38635775 0.39338244 0.40040712 0.40743181 0.41445649 0.42148118
 0.42850587 0.43553055 0.44255524 0.44957993 0.45660461 0.4636293
 0.47065399 0.47767867 0.48470336 0.49172804 0.49875273 0.50577742
 0.5128021  0.51982679 0.52685148 0.53387616 0.54090085 0.54792554
 0.55495022 0.56197491 0.56899959 0.57602428 0.58304897 0.59007365
 0.59709834 0.60412303 0.61114771 0.6181724  0.62519709 0.63222177
 0.63924646 0.64627114 0.65329583 0.66032052 0.6673452  0.67436989
 0.68139458 0.68841926 0.69544395 0.70246863]"
687,"[0.00703905 0.01407811 0.02111716 0.02815622 0.03519527 0.04223433
 0.04927338 0.05631244 0.06335149 0.07039055 0.0774296  0.08446866
 0.09150771 0.09854677 0.10558582 0.11262488 0.11966393 0.12670299
 0.13374204 0.1407811  0.14782015 0.15485921 0.16189826 0.16893732
 0.17597637 0.18301543 0.19005448 0.19709354 0.20413259 0.21117165
 0.2182107  0.22524976 0.23228881 0.23932787 0.24636692 0.25340598
 0.26044503 0.26748409 0.27452314 0.2815622  0.28860125 0.29564031
 0.30267936 0.30971842 0.31675747 0.32379653 0.33083558 0.33787464
 0.34491369 0.35195275 0.3589918  0.36603086 0.37306991 0.38010897
 0.38714802 0.39418708 0.40122613 0.40826519 0.41530424 0.4223433
 0.42938235 0.43642141 0.44346046 0.45049952 0.45753857 0.46457763
 0.47161668 0.47865574 0.48569479 0.49273385 0.4997729  0.50681196
 0.51385101 0.52089007 0.52792912 0.53496817 0.54200723 0.54904628
 0.55608534 0.56312439 0.57016345 0.5772025  0.58424156 0.59128061
 0.59831967 0.60535872 0.61239778 0.61943683 0.62647589 0.63351494
 0.640554   0.64759305 0.65463211 0.66167116 0.66871022 0.67574927
 0.68278833 0.68982738 0.69686644 0.70390549]"
688,"[0.00703866 0.01407732 0.02111598 0.02815463 0.03519329 0.04223195
 0.04927061 0.05630927 0.06334793 0.07038659 0.07742524 0.0844639
 0.09150256 0.09854122 0.10557988 0.11261854 0.1196572  0.12669585
 0.13373451 0.14077317 0.14781183 0.15485049 0.16188915 0.16892781
 0.17596646 0.18300512 0.19004378 0.19708244 0.2041211  0.21115976
 0.21819842 0.22523707 0.23227573 0.23931439 0.24635305 0.25339171
 0.26043037 0.26746903 0.27450768 0.28154634 0.288585   0.29562366
 0.30266232 0.30970098 0.31673964 0.32377829 0.33081695 0.33785561
 0.34489427 0.35193293 0.35897159 0.36601025 0.3730489  0.38008756
 0.38712622 0.39416488 0.40120354 0.4082422  0.41528086 0.42231951
 0.42935817 0.43639683 0.44343549 0.45047415 0.45751281 0.46455147
 0.47159012 0.47862878 0.48566744 0.4927061  0.49974476 0.50678342
 0.51382208 0.52086073 0.52789939 0.53493805 0.54197671 0.54901537
 0.55605403 0.56309269 0.57013134 0.57717    0.58420866 0.59124732
 0.59828598 0.60532464 0.6123633  0.61940195 0.62644061 0.63347927
 0.64051793 0.64755659 0.65459525 0.66163391 0.66867256 0.67571122
 0.68274988 0.68978854 0.6968272  0.70386586]"
689,"[0.00680235 0.01360471 0.02040706 0.02720942 0.03401177 0.04081413
 0.04761648 0.05441883 0.06122119 0.06802354 0.0748259  0.08162825
 0.08843061 0.09523296 0.10203531 0.10883767 0.11564002 0.12244238
 0.12924473 0.13604709 0.14284944 0.14965179 0.15645415 0.1632565
 0.17005886 0.17686121 0.18366357 0.19046592 0.19726827 0.20407063
 0.21087298 0.21767534 0.22447769 0.23128005 0.2380824  0.24488475
 0.25168711 0.25848946 0.26529182 0.27209417 0.27889653 0.28569888
 0.29250123 0.29930359 0.30610594 0.3129083  0.31971065 0.32651301
 0.33331536 0.34011771 0.34692007 0.35372242 0.36052478 0.36732713
 0.37412949 0.38093184 0.38773419 0.39453655 0.4013389  0.40814126
 0.41494361 0.42174597 0.42854832 0.43535067 0.44215303 0.44895538
 0.45575774 0.46256009 0.46936245 0.4761648  0.48296715 0.48976951
 0.49657186 0.50337422 0.51017657 0.51697893 0.52378128 0.53058363
 0.53738599 0.54418834 0.5509907  0.55779305 0.56459541 0.57139776
 0.57820012 0.58500247 0.59180482 0.59860718 0.60540953 0.61221189
 0.61901424 0.6258166  0.63261895 0.6394213  0.64622366 0.65302601
 0.65982837 0.66663072 0.67343308 0.68023543]"
690,"[0.00667676 0.01335352 0.02003029 0.02670705 0.03338381 0.04006057
 0.04673733 0.05341409 0.06009086 0.06676762 0.07344438 0.08012114
 0.0867979  0.09347467 0.10015143 0.10682819 0.11350495 0.12018171
 0.12685847 0.13353524 0.140212   0.14688876 0.15356552 0.16024228
 0.16691905 0.17359581 0.18027257 0.18694933 0.19362609 0.20030285
 0.20697962 0.21365638 0.22033314 0.2270099  0.23368666 0.24036343
 0.24704019 0.25371695 0.26039371 0.26707047 0.27374723 0.280424
 0.28710076 0.29377752 0.30045428 0.30713104 0.31380781 0.32048457
 0.32716133 0.33383809 0.34051485 0.34719161 0.35386838 0.36054514
 0.3672219  0.37389866 0.38057542 0.38725219 0.39392895 0.40060571
 0.40728247 0.41395923 0.420636   0.42731276 0.43398952 0.44066628
 0.44734304 0.4540198  0.46069657 0.46737333 0.47405009 0.48072685
 0.48740361 0.49408038 0.50075714 0.5074339  0.51411066 0.52078742
 0.52746418 0.53414095 0.54081771 0.54749447 0.55417123 0.56084799
 0.56752476 0.57420152 0.58087828 0.58755504 0.5942318  0.60090856
 0.60758533 0.61426209 0.62093885 0.62761561 0.63429237 0.64096914
 0.6476459  0.65432266 0.66099942 0.66767618]"
691,"[0.0066462  0.01329241 0.01993861 0.02658482 0.03323102 0.03987722
 0.04652343 0.05316963 0.05981583 0.06646204 0.07310824 0.07975445
 0.08640065 0.09304685 0.09969306 0.10633926 0.11298546 0.11963167
 0.12627787 0.13292408 0.13957028 0.14621648 0.15286269 0.15950889
 0.16615509 0.1728013  0.1794475  0.18609371 0.19273991 0.19938611
 0.20603232 0.21267852 0.21932472 0.22597093 0.23261713 0.23926334
 0.24590954 0.25255574 0.25920195 0.26584815 0.27249435 0.27914056
 0.28578676 0.29243297 0.29907917 0.30572537 0.31237158 0.31901778
 0.32566398 0.33231019 0.33895639 0.3456026  0.3522488  0.358895
 0.36554121 0.37218741 0.37883361 0.38547982 0.39212602 0.39877223
 0.40541843 0.41206463 0.41871084 0.42535704 0.43200324 0.43864945
 0.44529565 0.45194186 0.45858806 0.46523426 0.47188047 0.47852667
 0.48517287 0.49181908 0.49846528 0.50511149 0.51175769 0.51840389
 0.5250501  0.5316963  0.5383425  0.54498871 0.55163491 0.55828112
 0.56492732 0.57157352 0.57821973 0.58486593 0.59151213 0.59815834
 0.60480454 0.61145075 0.61809695 0.62474315 0.63138936 0.63803556
 0.64468176 0.65132797 0.65797417 0.66462038]"
692,"[0.00696485 0.01392969 0.02089454 0.02785938 0.03482423 0.04178908
 0.04875392 0.05571877 0.06268361 0.06964846 0.0766133  0.08357815
 0.090543   0.09750784 0.10447269 0.11143753 0.11840238 0.12536723
 0.13233207 0.13929692 0.14626176 0.15322661 0.16019146 0.1671563
 0.17412115 0.18108599 0.18805084 0.19501568 0.20198053 0.20894538
 0.21591022 0.22287507 0.22983991 0.23680476 0.24376961 0.25073445
 0.2576993  0.26466414 0.27162899 0.27859384 0.28555868 0.29252353
 0.29948837 0.30645322 0.31341807 0.32038291 0.32734776 0.3343126
 0.34127745 0.34824229 0.35520714 0.36217199 0.36913683 0.37610168
 0.38306652 0.39003137 0.39699622 0.40396106 0.41092591 0.41789075
 0.4248556  0.43182045 0.43878529 0.44575014 0.45271498 0.45967983
 0.46664467 0.47360952 0.48057437 0.48753921 0.49450406 0.5014689
 0.50843375 0.5153986  0.52236344 0.52932829 0.53629313 0.54325798
 0.55022283 0.55718767 0.56415252 0.57111736 0.57808221 0.58504705
 0.5920119  0.59897675 0.60594159 0.61290644 0.61987128 0.62683613
 0.63380098 0.64076582 0.64773067 0.65469551 0.66166036 0.66862521
 0.67559005 0.6825549  0.68951974 0.69648459]"
693,"[0.00675922 0.01351845 0.02027767 0.0270369  0.03379612 0.04055535
 0.04731457 0.05407379 0.06083302 0.06759224 0.07435147 0.08111069
 0.08786991 0.09462914 0.10138836 0.10814759 0.11490681 0.12166604
 0.12842526 0.13518448 0.14194371 0.14870293 0.15546216 0.16222138
 0.1689806  0.17573983 0.18249905 0.18925828 0.1960175  0.20277673
 0.20953595 0.21629517 0.2230544  0.22981362 0.23657285 0.24333207
 0.2500913  0.25685052 0.26360974 0.27036897 0.27712819 0.28388742
 0.29064664 0.29740586 0.30416509 0.31092431 0.31768354 0.32444276
 0.33120199 0.33796121 0.34472043 0.35147966 0.35823888 0.36499811
 0.37175733 0.37851655 0.38527578 0.392035   0.39879423 0.40555345
 0.41231268 0.4190719  0.42583112 0.43259035 0.43934957 0.4461088
 0.45286802 0.45962725 0.46638647 0.47314569 0.47990492 0.48666414
 0.49342337 0.50018259 0.50694181 0.51370104 0.52046026 0.52721949
 0.53397871 0.54073794 0.54749716 0.55425638 0.56101561 0.56777483
 0.57453406 0.58129328 0.5880525  0.59481173 0.60157095 0.60833018
 0.6150894  0.62184863 0.62860785 0.63536707 0.6421263  0.64888552
 0.65564475 0.66240397 0.66916319 0.67592242]"
694,"[0.00630012 0.01260025 0.01890037 0.0252005  0.03150062 0.03780074
 0.04410087 0.05040099 0.05670112 0.06300124 0.06930137 0.07560149
 0.08190161 0.08820174 0.09450186 0.10080199 0.10710211 0.11340223
 0.11970236 0.12600248 0.13230261 0.13860273 0.14490285 0.15120298
 0.1575031  0.16380323 0.17010335 0.17640348 0.1827036  0.18900372
 0.19530385 0.20160397 0.2079041  0.21420422 0.22050434 0.22680447
 0.23310459 0.23940472 0.24570484 0.25200496 0.25830509 0.26460521
 0.27090534 0.27720546 0.28350559 0.28980571 0.29610583 0.30240596
 0.30870608 0.31500621 0.32130633 0.32760645 0.33390658 0.3402067
 0.34650683 0.35280695 0.35910707 0.3654072  0.37170732 0.37800745
 0.38430757 0.3906077  0.39690782 0.40320794 0.40950807 0.41580819
 0.42210832 0.42840844 0.43470856 0.44100869 0.44730881 0.45360894
 0.45990906 0.46620918 0.47250931 0.47880943 0.48510956 0.49140968
 0.4977098  0.50400993 0.51031005 0.51661018 0.5229103  0.52921043
 0.53551055 0.54181067 0.5481108  0.55441092 0.56071105 0.56701117
 0.57331129 0.57961142 0.58591154 0.59221167 0.59851179 0.60481191
 0.61111204 0.61741216 0.62371229 0.63001241]"
695,"[0.00613967 0.01227933 0.018419   0.02455866 0.03069833 0.036838
 0.04297766 0.04911733 0.05525699 0.06139666 0.06753633 0.07367599
 0.07981566 0.08595532 0.09209499 0.09823466 0.10437432 0.11051399
 0.11665365 0.12279332 0.12893299 0.13507265 0.14121232 0.14735198
 0.15349165 0.15963132 0.16577098 0.17191065 0.17805031 0.18418998
 0.19032965 0.19646931 0.20260898 0.20874864 0.21488831 0.22102798
 0.22716764 0.23330731 0.23944697 0.24558664 0.25172631 0.25786597
 0.26400564 0.2701453  0.27628497 0.28242464 0.2885643  0.29470397
 0.30084363 0.3069833  0.31312297 0.31926263 0.3254023  0.33154196
 0.33768163 0.3438213  0.34996096 0.35610063 0.36224029 0.36837996
 0.37451963 0.38065929 0.38679896 0.39293862 0.39907829 0.40521796
 0.41135762 0.41749729 0.42363695 0.42977662 0.43591629 0.44205595
 0.44819562 0.45433528 0.46047495 0.46661462 0.47275428 0.47889395
 0.48503361 0.49117328 0.49731295 0.50345261 0.50959228 0.51573194
 0.52187161 0.52801128 0.53415094 0.54029061 0.54643027 0.55256994
 0.55870961 0.56484927 0.57098894 0.5771286  0.58326827 0.58940794
 0.5955476  0.60168727 0.60782693 0.6139666 ]"
696,"[0.00646714 0.01293427 0.01940141 0.02586855 0.03233569 0.03880282
 0.04526996 0.0517371  0.05820423 0.06467137 0.07113851 0.07760565
 0.08407278 0.09053992 0.09700706 0.10347419 0.10994133 0.11640847
 0.12287561 0.12934274 0.13580988 0.14227702 0.14874415 0.15521129
 0.16167843 0.16814557 0.1746127  0.18107984 0.18754698 0.19401411
 0.20048125 0.20694839 0.21341553 0.21988266 0.2263498  0.23281694
 0.23928407 0.24575121 0.25221835 0.25868549 0.26515262 0.27161976
 0.2780869  0.28455403 0.29102117 0.29748831 0.30395545 0.31042258
 0.31688972 0.32335686 0.32982399 0.33629113 0.34275827 0.34922541
 0.35569254 0.36215968 0.36862682 0.37509395 0.38156109 0.38802823
 0.39449537 0.4009625  0.40742964 0.41389678 0.42036391 0.42683105
 0.43329819 0.43976533 0.44623246 0.4526996  0.45916674 0.46563387
 0.47210101 0.47856815 0.48503529 0.49150242 0.49796956 0.5044367
 0.51090383 0.51737097 0.52383811 0.53030525 0.53677238 0.54323952
 0.54970666 0.55617379 0.56264093 0.56910807 0.5755752  0.58204234
 0.58850948 0.59497662 0.60144375 0.60791089 0.61437803 0.62084516
 0.6273123  0.63377944 0.64024658 0.64671371]"
697,"[0.0065491  0.0130982  0.0196473  0.0261964  0.0327455  0.0392946
 0.0458437  0.0523928  0.0589419  0.065491   0.0720401  0.0785892
 0.0851383  0.0916874  0.0982365  0.1047856  0.1113347  0.1178838
 0.1244329  0.130982   0.1375311  0.1440802  0.1506293  0.1571784
 0.1637275  0.1702766  0.1768257  0.1833748  0.1899239  0.196473
 0.2030221  0.2095712  0.2161203  0.2226694  0.2292185  0.2357676
 0.2423167  0.2488658  0.2554149  0.26196401 0.26851311 0.27506221
 0.28161131 0.28816041 0.29470951 0.30125861 0.30780771 0.31435681
 0.32090591 0.32745501 0.33400411 0.34055321 0.34710231 0.35365141
 0.36020051 0.36674961 0.37329871 0.37984781 0.38639691 0.39294601
 0.39949511 0.40604421 0.41259331 0.41914241 0.42569151 0.43224061
 0.43878971 0.44533881 0.45188791 0.45843701 0.46498611 0.47153521
 0.47808431 0.48463341 0.49118251 0.49773161 0.50428071 0.51082981
 0.51737891 0.52392801 0.53047711 0.53702621 0.54357531 0.55012441
 0.55667351 0.56322261 0.56977171 0.57632081 0.58286991 0.58941901
 0.59596811 0.60251721 0.60906631 0.61561541 0.62216451 0.62871361
 0.63526271 0.64181181 0.64836091 0.65491001]"
698,"[0.00654953 0.01309905 0.01964858 0.0261981  0.03274763 0.03929715
 0.04584668 0.0523962  0.05894573 0.06549525 0.07204478 0.0785943
 0.08514383 0.09169335 0.09824288 0.1047924  0.11134193 0.11789145
 0.12444098 0.1309905  0.13754003 0.14408956 0.15063908 0.15718861
 0.16373813 0.17028766 0.17683718 0.18338671 0.18993623 0.19648576
 0.20303528 0.20958481 0.21613433 0.22268386 0.22923338 0.23578291
 0.24233243 0.24888196 0.25543148 0.26198101 0.26853053 0.27508006
 0.28162958 0.28817911 0.29472864 0.30127816 0.30782769 0.31437721
 0.32092674 0.32747626 0.33402579 0.34057531 0.34712484 0.35367436
 0.36022389 0.36677341 0.37332294 0.37987246 0.38642199 0.39297151
 0.39952104 0.40607056 0.41262009 0.41916961 0.42571914 0.43226867
 0.43881819 0.44536772 0.45191724 0.45846677 0.46501629 0.47156582
 0.47811534 0.48466487 0.49121439 0.49776392 0.50431344 0.51086297
 0.51741249 0.52396202 0.53051154 0.53706107 0.54361059 0.55016012
 0.55670964 0.56325917 0.5698087  0.57635822 0.58290775 0.58945727
 0.5960068  0.60255632 0.60910585 0.61565537 0.6222049  0.62875442
 0.63530395 0.64185347 0.648403   0.65495252]"
