,Q
755,"[0.00525042 0.01050084 0.01575126 0.02100168 0.0262521  0.03150252
 0.03675294 0.04200336 0.04725378 0.0525042  0.05775462 0.06300504
 0.06825546 0.07350588 0.0787563  0.08400672 0.08925714 0.09450756
 0.09975798 0.1050084  0.11025882 0.11550924 0.12075966 0.12601008
 0.1312605  0.13651092 0.14176134 0.14701176 0.15226218 0.1575126
 0.16276302 0.16801344 0.17326386 0.17851428 0.1837647  0.18901512
 0.19426554 0.19951596 0.20476638 0.2100168  0.21526722 0.22051764
 0.22576806 0.23101848 0.2362689  0.24151932 0.24676974 0.25202016
 0.25727058 0.262521   0.26777142 0.27302184 0.27827226 0.28352268
 0.2887731  0.29402352 0.29927394 0.30452436 0.30977478 0.3150252
 0.32027562 0.32552604 0.33077646 0.33602688 0.3412773  0.34652772
 0.35177814 0.35702856 0.36227898 0.3675294  0.37277982 0.37803024
 0.38328066 0.38853108 0.3937815  0.39903192 0.40428234 0.40953276
 0.41478318 0.4200336  0.42528402 0.43053444 0.43578486 0.44103528
 0.4462857  0.45153612 0.45678654 0.46203696 0.46728738 0.4725378
 0.47778822 0.48303864 0.48828906 0.49353948 0.4987899  0.50404032
 0.50929074 0.51454116 0.51979158 0.525042  ]"
756,"[0.00534669 0.01069338 0.01604007 0.02138675 0.02673344 0.03208013
 0.03742682 0.04277351 0.0481202  0.05346689 0.05881357 0.06416026
 0.06950695 0.07485364 0.08020033 0.08554702 0.09089371 0.09624039
 0.10158708 0.10693377 0.11228046 0.11762715 0.12297384 0.12832053
 0.13366721 0.1390139  0.14436059 0.14970728 0.15505397 0.16040066
 0.16574735 0.17109403 0.17644072 0.18178741 0.1871341  0.19248079
 0.19782748 0.20317417 0.20852085 0.21386754 0.21921423 0.22456092
 0.22990761 0.2352543  0.24060099 0.24594767 0.25129436 0.25664105
 0.26198774 0.26733443 0.27268112 0.27802781 0.2833745  0.28872118
 0.29406787 0.29941456 0.30476125 0.31010794 0.31545463 0.32080132
 0.326148   0.33149469 0.33684138 0.34218807 0.34753476 0.35288145
 0.35822814 0.36357482 0.36892151 0.3742682  0.37961489 0.38496158
 0.39030827 0.39565496 0.40100164 0.40634833 0.41169502 0.41704171
 0.4223884  0.42773509 0.43308178 0.43842846 0.44377515 0.44912184
 0.45446853 0.45981522 0.46516191 0.4705086  0.47585528 0.48120197
 0.48654866 0.49189535 0.49724204 0.50258873 0.50793542 0.5132821
 0.51862879 0.52397548 0.52932217 0.53466886]"
757,"[-2.22192531e-16  5.36257604e-03  1.07251521e-02  1.60877281e-02
  2.14503042e-02  2.68128802e-02  3.21754562e-02  3.75380323e-02
  4.29006083e-02  4.82631844e-02  5.36257604e-02  5.89883364e-02
  6.43509125e-02  6.97134885e-02  7.50760646e-02  8.04386406e-02
  8.58012166e-02  9.11637927e-02  9.65263687e-02  1.01888945e-01
  1.07251521e-01  1.12614097e-01  1.17976673e-01  1.23339249e-01
  1.28701825e-01  1.34064401e-01  1.39426977e-01  1.44789553e-01
  1.50152129e-01  1.55514705e-01  1.60877281e-01  1.66239857e-01
  1.71602433e-01  1.76965009e-01  1.82327585e-01  1.87690161e-01
  1.93052737e-01  1.98415313e-01  2.03777890e-01  2.09140466e-01
  2.14503042e-01  2.19865618e-01  2.25228194e-01  2.30590770e-01
  2.35953346e-01  2.41315922e-01  2.46678498e-01  2.52041074e-01
  2.57403650e-01  2.62766226e-01  2.68128802e-01  2.73491378e-01
  2.78853954e-01  2.84216530e-01  2.89579106e-01  2.94941682e-01
  3.00304258e-01  3.05666834e-01  3.11029410e-01  3.16391986e-01
  3.21754562e-01  3.27117138e-01  3.32479714e-01  3.37842290e-01
  3.43204867e-01  3.48567443e-01  3.53930019e-01  3.59292595e-01
  3.64655171e-01  3.70017747e-01  3.75380323e-01  3.80742899e-01
  3.86105475e-01  3.91468051e-01  3.96830627e-01  4.02193203e-01
  4.07555779e-01  4.12918355e-01  4.18280931e-01  4.23643507e-01
  4.29006083e-01  4.34368659e-01  4.39731235e-01  4.45093811e-01
  4.50456387e-01  4.55818963e-01  4.61181539e-01  4.66544115e-01
  4.71906691e-01  4.77269268e-01  4.82631844e-01  4.87994420e-01
  4.93356996e-01  4.98719572e-01  5.04082148e-01  5.09444724e-01
  5.14807300e-01  5.20169876e-01  5.25532452e-01  5.30895028e-01]"
758,"[0.00537152 0.01074304 0.01611456 0.02148608 0.02685759 0.03222911
 0.03760063 0.04297215 0.04834367 0.05371519 0.05908671 0.06445823
 0.06982974 0.07520126 0.08057278 0.0859443  0.09131582 0.09668734
 0.10205886 0.10743038 0.1128019  0.11817341 0.12354493 0.12891645
 0.13428797 0.13965949 0.14503101 0.15040253 0.15577405 0.16114557
 0.16651708 0.1718886  0.17726012 0.18263164 0.18800316 0.19337468
 0.1987462  0.20411772 0.20948923 0.21486075 0.22023227 0.22560379
 0.23097531 0.23634683 0.24171835 0.24708987 0.25246139 0.2578329
 0.26320442 0.26857594 0.27394746 0.27931898 0.2846905  0.29006202
 0.29543354 0.30080506 0.30617657 0.31154809 0.31691961 0.32229113
 0.32766265 0.33303417 0.33840569 0.34377721 0.34914872 0.35452024
 0.35989176 0.36526328 0.3706348  0.37600632 0.38137784 0.38674936
 0.39212088 0.39749239 0.40286391 0.40823543 0.41360695 0.41897847
 0.42434999 0.42972151 0.43509303 0.44046454 0.44583606 0.45120758
 0.4565791  0.46195062 0.46732214 0.47269366 0.47806518 0.4834367
 0.48880821 0.49417973 0.49955125 0.50492277 0.51029429 0.51566581
 0.52103733 0.52640885 0.53178037 0.53715188]"
759,"[0.00536838 0.01073676 0.01610514 0.02147352 0.0268419  0.03221028
 0.03757866 0.04294704 0.04831542 0.0536838  0.05905218 0.06442056
 0.06978894 0.07515732 0.0805257  0.08589408 0.09126246 0.09663084
 0.10199922 0.1073676  0.11273598 0.11810436 0.12347274 0.12884112
 0.1342095  0.13957788 0.14494626 0.15031465 0.15568303 0.16105141
 0.16641979 0.17178817 0.17715655 0.18252493 0.18789331 0.19326169
 0.19863007 0.20399845 0.20936683 0.21473521 0.22010359 0.22547197
 0.23084035 0.23620873 0.24157711 0.24694549 0.25231387 0.25768225
 0.26305063 0.26841901 0.27378739 0.27915577 0.28452415 0.28989253
 0.29526091 0.30062929 0.30599767 0.31136605 0.31673443 0.32210281
 0.32747119 0.33283957 0.33820795 0.34357633 0.34894471 0.35431309
 0.35968147 0.36504985 0.37041823 0.37578661 0.38115499 0.38652337
 0.39189175 0.39726013 0.40262851 0.40799689 0.41336527 0.41873365
 0.42410203 0.42947041 0.43483879 0.44020718 0.44557556 0.45094394
 0.45631232 0.4616807  0.46704908 0.47241746 0.47778584 0.48315422
 0.4885226  0.49389098 0.49925936 0.50462774 0.50999612 0.5153645
 0.52073288 0.52610126 0.53146964 0.53683802]"
760,"[0.00536784 0.01073567 0.01610351 0.02147134 0.02683918 0.03220701
 0.03757485 0.04294268 0.04831052 0.05367836 0.05904619 0.06441403
 0.06978186 0.0751497  0.08051753 0.08588537 0.0912532  0.09662104
 0.10198888 0.10735671 0.11272455 0.11809238 0.12346022 0.12882805
 0.13419589 0.13956372 0.14493156 0.1502994  0.15566723 0.16103507
 0.1664029  0.17177074 0.17713857 0.18250641 0.18787425 0.19324208
 0.19860992 0.20397775 0.20934559 0.21471342 0.22008126 0.22544909
 0.23081693 0.23618477 0.2415526  0.24692044 0.25228827 0.25765611
 0.26302394 0.26839178 0.27375961 0.27912745 0.28449529 0.28986312
 0.29523096 0.30059879 0.30596663 0.31133446 0.3167023  0.32207013
 0.32743797 0.33280581 0.33817364 0.34354148 0.34890931 0.35427715
 0.35964498 0.36501282 0.37038065 0.37574849 0.38111633 0.38648416
 0.391852   0.39721983 0.40258767 0.4079555  0.41332334 0.41869117
 0.42405901 0.42942685 0.43479468 0.44016252 0.44553035 0.45089819
 0.45626602 0.46163386 0.46700169 0.47236953 0.47773737 0.4831052
 0.48847304 0.49384087 0.49920871 0.50457654 0.50994438 0.51531222
 0.52068005 0.52604789 0.53141572 0.53678356]"
761,"[0.00536295 0.01072589 0.01608884 0.02145178 0.02681473 0.03217767
 0.03754062 0.04290356 0.04826651 0.05362946 0.0589924  0.06435535
 0.06971829 0.07508124 0.08044418 0.08580713 0.09117007 0.09653302
 0.10189597 0.10725891 0.11262186 0.1179848  0.12334775 0.12871069
 0.13407364 0.13943658 0.14479953 0.15016247 0.15552542 0.16088837
 0.16625131 0.17161426 0.1769772  0.18234015 0.18770309 0.19306604
 0.19842898 0.20379193 0.20915488 0.21451782 0.21988077 0.22524371
 0.23060666 0.2359696  0.24133255 0.24669549 0.25205844 0.25742139
 0.26278433 0.26814728 0.27351022 0.27887317 0.28423611 0.28959906
 0.294962   0.30032495 0.3056879  0.31105084 0.31641379 0.32177673
 0.32713968 0.33250262 0.33786557 0.34322851 0.34859146 0.35395441
 0.35931735 0.3646803  0.37004324 0.37540619 0.38076913 0.38613208
 0.39149502 0.39685797 0.40222091 0.40758386 0.41294681 0.41830975
 0.4236727  0.42903564 0.43439859 0.43976153 0.44512448 0.45048742
 0.45585037 0.46121332 0.46657626 0.47193921 0.47730215 0.4826651
 0.48802804 0.49339099 0.49875393 0.50411688 0.50947983 0.51484277
 0.52020572 0.52556866 0.53093161 0.53629455]"
762,"[0.00535772 0.01071545 0.01607317 0.0214309  0.02678862 0.03214634
 0.03750407 0.04286179 0.04821951 0.05357724 0.05893496 0.06429269
 0.06965041 0.07500813 0.08036586 0.08572358 0.0910813  0.09643903
 0.10179675 0.10715448 0.1125122  0.11786992 0.12322765 0.12858537
 0.13394309 0.13930082 0.14465854 0.15001627 0.15537399 0.16073171
 0.16608944 0.17144716 0.17680488 0.18216261 0.18752033 0.19287806
 0.19823578 0.2035935  0.20895123 0.21430895 0.21966667 0.2250244
 0.23038212 0.23573985 0.24109757 0.24645529 0.25181302 0.25717074
 0.26252846 0.26788619 0.27324391 0.27860164 0.28395936 0.28931708
 0.29467481 0.30003253 0.30539026 0.31074798 0.3161057  0.32146343
 0.32682115 0.33217887 0.3375366  0.34289432 0.34825205 0.35360977
 0.35896749 0.36432522 0.36968294 0.37504066 0.38039839 0.38575611
 0.39111384 0.39647156 0.40182928 0.40718701 0.41254473 0.41790245
 0.42326018 0.4286179  0.43397563 0.43933335 0.44469107 0.4500488
 0.45540652 0.46076424 0.46612197 0.47147969 0.47683742 0.48219514
 0.48755286 0.49291059 0.49826831 0.50362603 0.50898376 0.51434148
 0.51969921 0.52505693 0.53041465 0.53577238]"
763,"[-2.22017709e-16  5.34987037e-03  1.06997407e-02  1.60496111e-02
  2.13994815e-02  2.67493518e-02  3.20992222e-02  3.74490926e-02
  4.27989629e-02  4.81488333e-02  5.34987037e-02  5.88485740e-02
  6.41984444e-02  6.95483148e-02  7.48981851e-02  8.02480555e-02
  8.55979259e-02  9.09477962e-02  9.62976666e-02  1.01647537e-01
  1.06997407e-01  1.12347278e-01  1.17697148e-01  1.23047018e-01
  1.28396889e-01  1.33746759e-01  1.39096630e-01  1.44446500e-01
  1.49796370e-01  1.55146241e-01  1.60496111e-01  1.65845981e-01
  1.71195852e-01  1.76545722e-01  1.81895592e-01  1.87245463e-01
  1.92595333e-01  1.97945204e-01  2.03295074e-01  2.08644944e-01
  2.13994815e-01  2.19344685e-01  2.24694555e-01  2.30044426e-01
  2.35394296e-01  2.40744167e-01  2.46094037e-01  2.51443907e-01
  2.56793778e-01  2.62143648e-01  2.67493518e-01  2.72843389e-01
  2.78193259e-01  2.83543129e-01  2.88893000e-01  2.94242870e-01
  2.99592741e-01  3.04942611e-01  3.10292481e-01  3.15642352e-01
  3.20992222e-01  3.26342092e-01  3.31691963e-01  3.37041833e-01
  3.42391704e-01  3.47741574e-01  3.53091444e-01  3.58441315e-01
  3.63791185e-01  3.69141055e-01  3.74490926e-01  3.79840796e-01
  3.85190666e-01  3.90540537e-01  3.95890407e-01  4.01240278e-01
  4.06590148e-01  4.11940018e-01  4.17289889e-01  4.22639759e-01
  4.27989629e-01  4.33339500e-01  4.38689370e-01  4.44039240e-01
  4.49389111e-01  4.54738981e-01  4.60088852e-01  4.65438722e-01
  4.70788592e-01  4.76138463e-01  4.81488333e-01  4.86838203e-01
  4.92188074e-01  4.97537944e-01  5.02887815e-01  5.08237685e-01
  5.13587555e-01  5.18937426e-01  5.24287296e-01  5.29637166e-01]"
764,"[0.0050765  0.01015299 0.01522949 0.02030598 0.02538248 0.03045897
 0.03553547 0.04061196 0.04568846 0.05076495 0.05584145 0.06091794
 0.06599444 0.07107093 0.07614743 0.08122392 0.08630042 0.09137691
 0.09645341 0.1015299  0.1066064  0.11168289 0.11675939 0.12183588
 0.12691238 0.13198887 0.13706537 0.14214186 0.14721836 0.15229485
 0.15737135 0.16244784 0.16752434 0.17260083 0.17767733 0.18275382
 0.18783032 0.19290681 0.19798331 0.2030598  0.2081363  0.21321279
 0.21828929 0.22336578 0.22844228 0.23351877 0.23859527 0.24367176
 0.24874826 0.25382475 0.25890125 0.26397774 0.26905424 0.27413073
 0.27920723 0.28428372 0.28936022 0.29443671 0.29951321 0.3045897
 0.3096662  0.31474269 0.31981919 0.32489568 0.32997218 0.33504867
 0.34012517 0.34520166 0.35027816 0.35535465 0.36043115 0.36550764
 0.37058414 0.37566063 0.38073713 0.38581362 0.39089012 0.39596661
 0.40104311 0.4061196  0.4111961  0.41627259 0.42134909 0.42642558
 0.43150208 0.43657857 0.44165507 0.44673156 0.45180806 0.45688455
 0.46196105 0.46703754 0.47211404 0.47719053 0.48226703 0.48734352
 0.49242002 0.49749651 0.50257301 0.5076495 ]"
765,"[0.00491935 0.0098387  0.01475805 0.0196774  0.02459675 0.0295161
 0.03443545 0.0393548  0.04427415 0.0491935  0.05411285 0.0590322
 0.06395155 0.0688709  0.07379026 0.07870961 0.08362896 0.08854831
 0.09346766 0.09838701 0.10330636 0.10822571 0.11314506 0.11806441
 0.12298376 0.12790311 0.13282246 0.13774181 0.14266116 0.14758051
 0.15249986 0.15741921 0.16233856 0.16725791 0.17217726 0.17709661
 0.18201596 0.18693531 0.19185466 0.19677401 0.20169336 0.20661271
 0.21153206 0.21645141 0.22137077 0.22629012 0.23120947 0.23612882
 0.24104817 0.24596752 0.25088687 0.25580622 0.26072557 0.26564492
 0.27056427 0.27548362 0.28040297 0.28532232 0.29024167 0.29516102
 0.30008037 0.30499972 0.30991907 0.31483842 0.31975777 0.32467712
 0.32959647 0.33451582 0.33943517 0.34435452 0.34927387 0.35419322
 0.35911257 0.36403192 0.36895128 0.37387063 0.37878998 0.38370933
 0.38862868 0.39354803 0.39846738 0.40338673 0.40830608 0.41322543
 0.41814478 0.42306413 0.42798348 0.43290283 0.43782218 0.44274153
 0.44766088 0.45258023 0.45749958 0.46241893 0.46733828 0.47225763
 0.47717698 0.48209633 0.48701568 0.49193503]"
766,"[0.0047966  0.0095932  0.01438981 0.01918641 0.02398301 0.02877961
 0.03357621 0.03837281 0.04316942 0.04796602 0.05276262 0.05755922
 0.06235582 0.06715243 0.07194903 0.07674563 0.08154223 0.08633883
 0.09113544 0.09593204 0.10072864 0.10552524 0.11032184 0.11511844
 0.11991505 0.12471165 0.12950825 0.13430485 0.13910145 0.14389806
 0.14869466 0.15349126 0.15828786 0.16308446 0.16788106 0.17267767
 0.17747427 0.18227087 0.18706747 0.19186407 0.19666068 0.20145728
 0.20625388 0.21105048 0.21584708 0.22064369 0.22544029 0.23023689
 0.23503349 0.23983009 0.24462669 0.2494233  0.2542199  0.2590165
 0.2638131  0.2686097  0.27340631 0.27820291 0.28299951 0.28779611
 0.29259271 0.29738931 0.30218592 0.30698252 0.31177912 0.31657572
 0.32137232 0.32616893 0.33096553 0.33576213 0.34055873 0.34535533
 0.35015194 0.35494854 0.35974514 0.36454174 0.36933834 0.37413494
 0.37893155 0.38372815 0.38852475 0.39332135 0.39811795 0.40291456
 0.40771116 0.41250776 0.41730436 0.42210096 0.42689756 0.43169417
 0.43649077 0.44128737 0.44608397 0.45088057 0.45567718 0.46047378
 0.46527038 0.47006698 0.47486358 0.47966019]"
767,"[0.00469644 0.00939287 0.01408931 0.01878575 0.02348218 0.02817862
 0.03287506 0.03757149 0.04226793 0.04696437 0.0516608  0.05635724
 0.06105368 0.06575011 0.07044655 0.07514299 0.07983943 0.08453586
 0.0892323  0.09392874 0.09862517 0.10332161 0.10801805 0.11271448
 0.11741092 0.12210736 0.12680379 0.13150023 0.13619667 0.1408931
 0.14558954 0.15028598 0.15498241 0.15967885 0.16437529 0.16907172
 0.17376816 0.1784646  0.18316103 0.18785747 0.19255391 0.19725034
 0.20194678 0.20664322 0.21133965 0.21603609 0.22073253 0.22542896
 0.2301254  0.23482184 0.23951828 0.24421471 0.24891115 0.25360759
 0.25830402 0.26300046 0.2676969  0.27239333 0.27708977 0.28178621
 0.28648264 0.29117908 0.29587552 0.30057195 0.30526839 0.30996483
 0.31466126 0.3193577  0.32405414 0.32875057 0.33344701 0.33814345
 0.34283988 0.34753632 0.35223276 0.35692919 0.36162563 0.36632207
 0.3710185  0.37571494 0.38041138 0.38510782 0.38980425 0.39450069
 0.39919713 0.40389356 0.40859    0.41328644 0.41798287 0.42267931
 0.42737575 0.43207218 0.43676862 0.44146506 0.44616149 0.45085793
 0.45555437 0.4602508  0.46494724 0.46964368]"
768,"[0.00465241 0.00930481 0.01395722 0.01860963 0.02326204 0.02791444
 0.03256685 0.03721926 0.04187167 0.04652407 0.05117648 0.05582889
 0.0604813  0.0651337  0.06978611 0.07443852 0.07909092 0.08374333
 0.08839574 0.09304815 0.09770055 0.10235296 0.10700537 0.11165778
 0.11631018 0.12096259 0.125615   0.13026741 0.13491981 0.13957222
 0.14422463 0.14887703 0.15352944 0.15818185 0.16283426 0.16748666
 0.17213907 0.17679148 0.18144389 0.18609629 0.1907487  0.19540111
 0.20005352 0.20470592 0.20935833 0.21401074 0.21866314 0.22331555
 0.22796796 0.23262037 0.23727277 0.24192518 0.24657759 0.25123
 0.2558824  0.26053481 0.26518722 0.26983963 0.27449203 0.27914444
 0.28379685 0.28844925 0.29310166 0.29775407 0.30240648 0.30705888
 0.31171129 0.3163637  0.32101611 0.32566851 0.33032092 0.33497333
 0.33962574 0.34427814 0.34893055 0.35358296 0.35823536 0.36288777
 0.36754018 0.37219259 0.37684499 0.3814974  0.38614981 0.39080222
 0.39545462 0.40010703 0.40475944 0.40941185 0.41406425 0.41871666
 0.42336907 0.42802147 0.43267388 0.43732629 0.4419787  0.4466311
 0.45128351 0.45593592 0.46058833 0.46524073]"
769,"[0.00456858 0.00913716 0.01370575 0.01827433 0.02284291 0.02741149
 0.03198008 0.03654866 0.04111724 0.04568582 0.0502544  0.05482299
 0.05939157 0.06396015 0.06852873 0.07309732 0.0776659  0.08223448
 0.08680306 0.09137164 0.09594023 0.10050881 0.10507739 0.10964597
 0.11421456 0.11878314 0.12335172 0.1279203  0.13248888 0.13705747
 0.14162605 0.14619463 0.15076321 0.1553318  0.15990038 0.16446896
 0.16903754 0.17360612 0.17817471 0.18274329 0.18731187 0.19188045
 0.19644904 0.20101762 0.2055862  0.21015478 0.21472336 0.21929195
 0.22386053 0.22842911 0.23299769 0.23756628 0.24213486 0.24670344
 0.25127202 0.25584061 0.26040919 0.26497777 0.26954635 0.27411493
 0.27868352 0.2832521  0.28782068 0.29238926 0.29695785 0.30152643
 0.30609501 0.31066359 0.31523217 0.31980076 0.32436934 0.32893792
 0.3335065  0.33807509 0.34264367 0.34721225 0.35178083 0.35634941
 0.360918   0.36548658 0.37005516 0.37462374 0.37919233 0.38376091
 0.38832949 0.39289807 0.39746665 0.40203524 0.40660382 0.4111724
 0.41574098 0.42030957 0.42487815 0.42944673 0.43401531 0.43858389
 0.44315248 0.44772106 0.45228964 0.45685822]"
770,"[0.00453025 0.00906051 0.01359076 0.01812101 0.02265127 0.02718152
 0.03171178 0.03624203 0.04077228 0.04530254 0.04983279 0.05436304
 0.0588933  0.06342355 0.06795381 0.07248406 0.07701431 0.08154457
 0.08607482 0.09060507 0.09513533 0.09966558 0.10419583 0.10872609
 0.11325634 0.1177866  0.12231685 0.1268471  0.13137736 0.13590761
 0.14043786 0.14496812 0.14949837 0.15402863 0.15855888 0.16308913
 0.16761939 0.17214964 0.17667989 0.18121015 0.1857404  0.19027065
 0.19480091 0.19933116 0.20386142 0.20839167 0.21292192 0.21745218
 0.22198243 0.22651268 0.23104294 0.23557319 0.24010345 0.2446337
 0.24916395 0.25369421 0.25822446 0.26275471 0.26728497 0.27181522
 0.27634547 0.28087573 0.28540598 0.28993624 0.29446649 0.29899674
 0.303527   0.30805725 0.3125875  0.31711776 0.32164801 0.32617827
 0.33070852 0.33523877 0.33976903 0.34429928 0.34882953 0.35335979
 0.35789004 0.3624203  0.36695055 0.3714808  0.37601106 0.38054131
 0.38507156 0.38960182 0.39413207 0.39866232 0.40319258 0.40772283
 0.41225309 0.41678334 0.42131359 0.42584385 0.4303741  0.43490435
 0.43943461 0.44396486 0.44849512 0.45302537]"
771,"[0.00451265 0.00902529 0.01353794 0.01805059 0.02256324 0.02707588
 0.03158853 0.03610118 0.04061383 0.04512647 0.04963912 0.05415177
 0.05866442 0.06317706 0.06768971 0.07220236 0.07671501 0.08122765
 0.0857403  0.09025295 0.0947656  0.09927824 0.10379089 0.10830354
 0.11281619 0.11732883 0.12184148 0.12635413 0.13086678 0.13537942
 0.13989207 0.14440472 0.14891737 0.15343001 0.15794266 0.16245531
 0.16696796 0.1714806  0.17599325 0.1805059  0.18501854 0.18953119
 0.19404384 0.19855649 0.20306913 0.20758178 0.21209443 0.21660708
 0.22111972 0.22563237 0.23014502 0.23465767 0.23917031 0.24368296
 0.24819561 0.25270826 0.2572209  0.26173355 0.2662462  0.27075885
 0.27527149 0.27978414 0.28429679 0.28880944 0.29332208 0.29783473
 0.30234738 0.30686003 0.31137267 0.31588532 0.32039797 0.32491062
 0.32942326 0.33393591 0.33844856 0.34296121 0.34747385 0.3519865
 0.35649915 0.36101179 0.36552444 0.37003709 0.37454974 0.37906238
 0.38357503 0.38808768 0.39260033 0.39711297 0.40162562 0.40613827
 0.41065092 0.41516356 0.41967621 0.42418886 0.42870151 0.43321415
 0.4377268  0.44223945 0.4467521  0.45126474]"
772,"[0.00444035 0.0088807  0.01332105 0.0177614  0.02220176 0.02664211
 0.03108246 0.03552281 0.03996316 0.04440351 0.04884386 0.05328421
 0.05772456 0.06216492 0.06660527 0.07104562 0.07548597 0.07992632
 0.08436667 0.08880702 0.09324737 0.09768772 0.10212807 0.10656843
 0.11100878 0.11544913 0.11988948 0.12432983 0.12877018 0.13321053
 0.13765088 0.14209123 0.14653159 0.15097194 0.15541229 0.15985264
 0.16429299 0.16873334 0.17317369 0.17761404 0.18205439 0.18649475
 0.1909351  0.19537545 0.1998158  0.20425615 0.2086965  0.21313685
 0.2175772  0.22201755 0.22645791 0.23089826 0.23533861 0.23977896
 0.24421931 0.24865966 0.25310001 0.25754036 0.26198071 0.26642106
 0.27086142 0.27530177 0.27974212 0.28418247 0.28862282 0.29306317
 0.29750352 0.30194387 0.30638422 0.31082458 0.31526493 0.31970528
 0.32414563 0.32858598 0.33302633 0.33746668 0.34190703 0.34634738
 0.35078774 0.35522809 0.35966844 0.36410879 0.36854914 0.37298949
 0.37742984 0.38187019 0.38631054 0.3907509  0.39519125 0.3996316
 0.40407195 0.4085123  0.41295265 0.417393   0.42183335 0.4262737
 0.43071405 0.43515441 0.43959476 0.44403511]"
