,Q
712,"[0.00764563 0.01529127 0.0229369  0.03058254 0.03822817 0.0458738
 0.05351944 0.06116507 0.06881071 0.07645634 0.08410197 0.09174761
 0.09939324 0.10703888 0.11468451 0.12233014 0.12997578 0.13762141
 0.14526705 0.15291268 0.16055831 0.16820395 0.17584958 0.18349522
 0.19114085 0.19878649 0.20643212 0.21407775 0.22172339 0.22936902
 0.23701466 0.24466029 0.25230592 0.25995156 0.26759719 0.27524283
 0.28288846 0.29053409 0.29817973 0.30582536 0.313471   0.32111663
 0.32876226 0.3364079  0.34405353 0.35169917 0.3593448  0.36699043
 0.37463607 0.3822817  0.38992734 0.39757297 0.4052186  0.41286424
 0.42050987 0.42815551 0.43580114 0.44344677 0.45109241 0.45873804
 0.46638368 0.47402931 0.48167494 0.48932058 0.49696621 0.50461185
 0.51225748 0.51990311 0.52754875 0.53519438 0.54284002 0.55048565
 0.55813128 0.56577692 0.57342255 0.58106819 0.58871382 0.59635946
 0.60400509 0.61165072 0.61929636 0.62694199 0.63458763 0.64223326
 0.64987889 0.65752453 0.66517016 0.6728158  0.68046143 0.68810706
 0.6957527  0.70339833 0.71104397 0.7186896  0.72633523 0.73398087
 0.7416265  0.74927214 0.75691777 0.7645634 ]"
713,"[0.00781004 0.01562007 0.02343011 0.03124015 0.03905019 0.04686022
 0.05467026 0.0624803  0.07029033 0.07810037 0.08591041 0.09372045
 0.10153048 0.10934052 0.11715056 0.12496059 0.13277063 0.14058067
 0.14839071 0.15620074 0.16401078 0.17182082 0.17963085 0.18744089
 0.19525093 0.20306096 0.210871   0.21868104 0.22649108 0.23430111
 0.24211115 0.24992119 0.25773122 0.26554126 0.2733513  0.28116134
 0.28897137 0.29678141 0.30459145 0.31240148 0.32021152 0.32802156
 0.3358316  0.34364163 0.35145167 0.35926171 0.36707174 0.37488178
 0.38269182 0.39050186 0.39831189 0.40612193 0.41393197 0.421742
 0.42955204 0.43736208 0.44517212 0.45298215 0.46079219 0.46860223
 0.47641226 0.4842223  0.49203234 0.49984238 0.50765241 0.51546245
 0.52327249 0.53108252 0.53889256 0.5467026  0.55451263 0.56232267
 0.57013271 0.57794275 0.58575278 0.59356282 0.60137286 0.60918289
 0.61699293 0.62480297 0.63261301 0.64042304 0.64823308 0.65604312
 0.66385315 0.67166319 0.67947323 0.68728327 0.6950933  0.70290334
 0.71071338 0.71852341 0.72633345 0.73414349 0.74195353 0.74976356
 0.7575736  0.76538364 0.77319367 0.78100371]"
714,"[0.00782098 0.01564195 0.02346293 0.0312839  0.03910488 0.04692585
 0.05474683 0.06256781 0.07038878 0.07820976 0.08603073 0.09385171
 0.10167268 0.10949366 0.11731463 0.12513561 0.13295659 0.14077756
 0.14859854 0.15641951 0.16424049 0.17206146 0.17988244 0.18770342
 0.19552439 0.20334537 0.21116634 0.21898732 0.22680829 0.23462927
 0.24245024 0.25027122 0.2580922  0.26591317 0.27373415 0.28155512
 0.2893761  0.29719707 0.30501805 0.31283903 0.32066    0.32848098
 0.33630195 0.34412293 0.3519439  0.35976488 0.36758585 0.37540683
 0.38322781 0.39104878 0.39886976 0.40669073 0.41451171 0.42233268
 0.43015366 0.43797464 0.44579561 0.45361659 0.46143756 0.46925854
 0.47707951 0.48490049 0.49272147 0.50054244 0.50836342 0.51618439
 0.52400537 0.53182634 0.53964732 0.54746829 0.55528927 0.56311025
 0.57093122 0.5787522  0.58657317 0.59439415 0.60221512 0.6100361
 0.61785708 0.62567805 0.63349903 0.64132    0.64914098 0.65696195
 0.66478293 0.6726039  0.68042488 0.68824586 0.69606683 0.70388781
 0.71170878 0.71952976 0.72735073 0.73517171 0.74299269 0.75081366
 0.75863464 0.76645561 0.77427659 0.78209756]"
715,"[0.00782758 0.01565516 0.02348273 0.03131031 0.03913789 0.04696547
 0.05479304 0.06262062 0.0704482  0.07827578 0.08610335 0.09393093
 0.10175851 0.10958609 0.11741366 0.12524124 0.13306882 0.1408964
 0.14872397 0.15655155 0.16437913 0.17220671 0.18003428 0.18786186
 0.19568944 0.20351702 0.21134459 0.21917217 0.22699975 0.23482733
 0.2426549  0.25048248 0.25831006 0.26613764 0.27396521 0.28179279
 0.28962037 0.29744795 0.30527552 0.3131031  0.32093068 0.32875826
 0.33658583 0.34441341 0.35224099 0.36006857 0.36789615 0.37572372
 0.3835513  0.39137888 0.39920646 0.40703403 0.41486161 0.42268919
 0.43051677 0.43834434 0.44617192 0.4539995  0.46182708 0.46965465
 0.47748223 0.48530981 0.49313739 0.50096496 0.50879254 0.51662012
 0.5244477  0.53227527 0.54010285 0.54793043 0.55575801 0.56358558
 0.57141316 0.57924074 0.58706832 0.59489589 0.60272347 0.61055105
 0.61837863 0.6262062  0.63403378 0.64186136 0.64968894 0.65751651
 0.66534409 0.67317167 0.68099925 0.68882682 0.6966544  0.70448198
 0.71230956 0.72013714 0.72796471 0.73579229 0.74361987 0.75144745
 0.75927502 0.7671026  0.77493018 0.78275776]"
716,"[2.66445457e-15 7.82896286e-03 1.56579257e-02 2.34868886e-02
 3.13158515e-02 3.91448143e-02 4.69737772e-02 5.48027401e-02
 6.26317029e-02 7.04606658e-02 7.82896286e-02 8.61185915e-02
 9.39475544e-02 1.01776517e-01 1.09605480e-01 1.17434443e-01
 1.25263406e-01 1.33092369e-01 1.40921332e-01 1.48750294e-01
 1.56579257e-01 1.64408220e-01 1.72237183e-01 1.80066146e-01
 1.87895109e-01 1.95724072e-01 2.03553034e-01 2.11381997e-01
 2.19210960e-01 2.27039923e-01 2.34868886e-01 2.42697849e-01
 2.50526812e-01 2.58355775e-01 2.66184737e-01 2.74013700e-01
 2.81842663e-01 2.89671626e-01 2.97500589e-01 3.05329552e-01
 3.13158515e-01 3.20987477e-01 3.28816440e-01 3.36645403e-01
 3.44474366e-01 3.52303329e-01 3.60132292e-01 3.67961255e-01
 3.75790218e-01 3.83619180e-01 3.91448143e-01 3.99277106e-01
 4.07106069e-01 4.14935032e-01 4.22763995e-01 4.30592958e-01
 4.38421920e-01 4.46250883e-01 4.54079846e-01 4.61908809e-01
 4.69737772e-01 4.77566735e-01 4.85395698e-01 4.93224660e-01
 5.01053623e-01 5.08882586e-01 5.16711549e-01 5.24540512e-01
 5.32369475e-01 5.40198438e-01 5.48027401e-01 5.55856363e-01
 5.63685326e-01 5.71514289e-01 5.79343252e-01 5.87172215e-01
 5.95001178e-01 6.02830141e-01 6.10659103e-01 6.18488066e-01
 6.26317029e-01 6.34145992e-01 6.41974955e-01 6.49803918e-01
 6.57632881e-01 6.65461844e-01 6.73290806e-01 6.81119769e-01
 6.88948732e-01 6.96777695e-01 7.04606658e-01 7.12435621e-01
 7.20264584e-01 7.28093546e-01 7.35922509e-01 7.43751472e-01
 7.51580435e-01 7.59409398e-01 7.67238361e-01 7.75067324e-01]"
717,"[0.00782831 0.01565663 0.02348494 0.03131325 0.03914156 0.04696988
 0.05479819 0.0626265  0.07045482 0.07828313 0.08611144 0.09393976
 0.10176807 0.10959638 0.11742469 0.12525301 0.13308132 0.14090963
 0.14873795 0.15656626 0.16439457 0.17222288 0.1800512  0.18787951
 0.19570782 0.20353614 0.21136445 0.21919276 0.22702108 0.23484939
 0.2426777  0.25050601 0.25833433 0.26616264 0.27399095 0.28181927
 0.28964758 0.29747589 0.3053042  0.31313252 0.32096083 0.32878914
 0.33661746 0.34444577 0.35227408 0.3601024  0.36793071 0.37575902
 0.38358733 0.39141565 0.39924396 0.40707227 0.41490059 0.4227289
 0.43055721 0.43838552 0.44621384 0.45404215 0.46187046 0.46969878
 0.47752709 0.4853554  0.49318372 0.50101203 0.50884034 0.51666865
 0.52449697 0.53232528 0.54015359 0.54798191 0.55581022 0.56363853
 0.57146685 0.57929516 0.58712347 0.59495178 0.6027801  0.61060841
 0.61843672 0.62626504 0.63409335 0.64192166 0.64974997 0.65757829
 0.6654066  0.67323491 0.68106323 0.68889154 0.69671985 0.70454817
 0.71237648 0.72020479 0.7280331  0.73586142 0.74368973 0.75151804
 0.75934636 0.76717467 0.77500298 0.78283129]"
718,"[0.00782768 0.01565536 0.02348304 0.03131072 0.0391384  0.04696608
 0.05479376 0.06262144 0.07044911 0.07827679 0.08610447 0.09393215
 0.10175983 0.10958751 0.11741519 0.12524287 0.13307055 0.14089823
 0.14872591 0.15655359 0.16438127 0.17220895 0.18003663 0.18786431
 0.19569199 0.20351966 0.21134734 0.21917502 0.2270027  0.23483038
 0.24265806 0.25048574 0.25831342 0.2661411  0.27396878 0.28179646
 0.28962414 0.29745182 0.3052795  0.31310718 0.32093486 0.32876254
 0.33659021 0.34441789 0.35224557 0.36007325 0.36790093 0.37572861
 0.38355629 0.39138397 0.39921165 0.40703933 0.41486701 0.42269469
 0.43052237 0.43835005 0.44617773 0.45400541 0.46183309 0.46966076
 0.47748844 0.48531612 0.4931438  0.50097148 0.50879916 0.51662684
 0.52445452 0.5322822  0.54010988 0.54793756 0.55576524 0.56359292
 0.5714206  0.57924828 0.58707596 0.59490364 0.60273131 0.61055899
 0.61838667 0.62621435 0.63404203 0.64186971 0.64969739 0.65752507
 0.66535275 0.67318043 0.68100811 0.68883579 0.69666347 0.70449115
 0.71231883 0.72014651 0.72797419 0.73580186 0.74362954 0.75145722
 0.7592849  0.76711258 0.77494026 0.78276794]"
719,"[3.55268678e-15 7.82985077e-03 1.56597015e-02 2.34895523e-02
 3.13194031e-02 3.91492538e-02 4.69791046e-02 5.48089554e-02
 6.26388061e-02 7.04686569e-02 7.82985077e-02 8.61283584e-02
 9.39582092e-02 1.01788060e-01 1.09617911e-01 1.17447761e-01
 1.25277612e-01 1.33107463e-01 1.40937314e-01 1.48767165e-01
 1.56597015e-01 1.64426866e-01 1.72256717e-01 1.80086568e-01
 1.87916418e-01 1.95746269e-01 2.03576120e-01 2.11405971e-01
 2.19235821e-01 2.27065672e-01 2.34895523e-01 2.42725374e-01
 2.50555224e-01 2.58385075e-01 2.66214926e-01 2.74044777e-01
 2.81874628e-01 2.89704478e-01 2.97534329e-01 3.05364180e-01
 3.13194031e-01 3.21023881e-01 3.28853732e-01 3.36683583e-01
 3.44513434e-01 3.52343284e-01 3.60173135e-01 3.68002986e-01
 3.75832837e-01 3.83662688e-01 3.91492538e-01 3.99322389e-01
 4.07152240e-01 4.14982091e-01 4.22811941e-01 4.30641792e-01
 4.38471643e-01 4.46301494e-01 4.54131344e-01 4.61961195e-01
 4.69791046e-01 4.77620897e-01 4.85450747e-01 4.93280598e-01
 5.01110449e-01 5.08940300e-01 5.16770151e-01 5.24600001e-01
 5.32429852e-01 5.40259703e-01 5.48089554e-01 5.55919404e-01
 5.63749255e-01 5.71579106e-01 5.79408957e-01 5.87238807e-01
 5.95068658e-01 6.02898509e-01 6.10728360e-01 6.18558210e-01
 6.26388061e-01 6.34217912e-01 6.42047763e-01 6.49877614e-01
 6.57707464e-01 6.65537315e-01 6.73367166e-01 6.81197017e-01
 6.89026867e-01 6.96856718e-01 7.04686569e-01 7.12516420e-01
 7.20346270e-01 7.28176121e-01 7.36005972e-01 7.43835823e-01
 7.51665673e-01 7.59495524e-01 7.67325375e-01 7.75155226e-01]"
720,"[0.00782989 0.01565978 0.02348968 0.03131957 0.03914946 0.04697935
 0.05480925 0.06263914 0.07046903 0.07829892 0.08612882 0.09395871
 0.1017886  0.10961849 0.11744838 0.12527828 0.13310817 0.14093806
 0.14876795 0.15659785 0.16442774 0.17225763 0.18008752 0.18791742
 0.19574731 0.2035772  0.21140709 0.21923698 0.22706688 0.23489677
 0.24272666 0.25055655 0.25838645 0.26621634 0.27404623 0.28187612
 0.28970601 0.29753591 0.3053658  0.31319569 0.32102558 0.32885548
 0.33668537 0.34451526 0.35234515 0.36017505 0.36800494 0.37583483
 0.38366472 0.39149461 0.39932451 0.4071544  0.41498429 0.42281418
 0.43064408 0.43847397 0.44630386 0.45413375 0.46196365 0.46979354
 0.47762343 0.48545332 0.49328321 0.50111311 0.508943   0.51677289
 0.52460278 0.53243268 0.54026257 0.54809246 0.55592235 0.56375225
 0.57158214 0.57941203 0.58724192 0.59507181 0.60290171 0.6107316
 0.61856149 0.62639138 0.63422128 0.64205117 0.64988106 0.65771095
 0.66554085 0.67337074 0.68120063 0.68903052 0.69686041 0.70469031
 0.7125202  0.72035009 0.72817998 0.73600988 0.74383977 0.75166966
 0.75949955 0.76732945 0.77515934 0.78298923]"
721,"[0.00782956 0.01565911 0.02348867 0.03131823 0.03914778 0.04697734
 0.0548069  0.06263645 0.07046601 0.07829557 0.08612512 0.09395468
 0.10178424 0.1096138  0.11744335 0.12527291 0.13310247 0.14093202
 0.14876158 0.15659114 0.16442069 0.17225025 0.18007981 0.18790936
 0.19573892 0.20356848 0.21139803 0.21922759 0.22705715 0.2348867
 0.24271626 0.25054582 0.25837537 0.26620493 0.27403449 0.28186405
 0.2896936  0.29752316 0.30535272 0.31318227 0.32101183 0.32884139
 0.33667094 0.3445005  0.35233006 0.36015961 0.36798917 0.37581873
 0.38364828 0.39147784 0.3993074  0.40713695 0.41496651 0.42279607
 0.43062562 0.43845518 0.44628474 0.4541143  0.46194385 0.46977341
 0.47760297 0.48543252 0.49326208 0.50109164 0.50892119 0.51675075
 0.52458031 0.53240986 0.54023942 0.54806898 0.55589853 0.56372809
 0.57155765 0.5793872  0.58721676 0.59504632 0.60287587 0.61070543
 0.61853499 0.62636454 0.6341941  0.64202366 0.64985322 0.65768277
 0.66551233 0.67334189 0.68117144 0.689001   0.69683056 0.70466011
 0.71248967 0.72031923 0.72814878 0.73597834 0.7438079  0.75163745
 0.75946701 0.76729657 0.77512612 0.78295568]"
722,"[0.00782152 0.01564305 0.02346457 0.0312861  0.03910762 0.04692914
 0.05475067 0.06257219 0.07039372 0.07821524 0.08603676 0.09385829
 0.10167981 0.10950134 0.11732286 0.12514439 0.13296591 0.14078743
 0.14860896 0.15643048 0.16425201 0.17207353 0.17989505 0.18771658
 0.1955381  0.20335963 0.21118115 0.21900267 0.2268242  0.23464572
 0.24246725 0.25028877 0.25811029 0.26593182 0.27375334 0.28157487
 0.28939639 0.29721792 0.30503944 0.31286096 0.32068249 0.32850401
 0.33632554 0.34414706 0.35196858 0.35979011 0.36761163 0.37543316
 0.38325468 0.3910762  0.39889773 0.40671925 0.41454078 0.4223623
 0.43018382 0.43800535 0.44582687 0.4536484  0.46146992 0.46929144
 0.47711297 0.48493449 0.49275602 0.50057754 0.50839907 0.51622059
 0.52404211 0.53186364 0.53968516 0.54750669 0.55532821 0.56314973
 0.57097126 0.57879278 0.58661431 0.59443583 0.60225735 0.61007888
 0.6179004  0.62572193 0.63354345 0.64136497 0.6491865  0.65700802
 0.66482955 0.67265107 0.6804726  0.68829412 0.69611564 0.70393717
 0.71175869 0.71958022 0.72740174 0.73522326 0.74304479 0.75086631
 0.75868784 0.76650936 0.77433088 0.78215241]"
723,"[0.00781342 0.01562685 0.02344027 0.0312537  0.03906712 0.04688055
 0.05469397 0.06250739 0.07032082 0.07813424 0.08594767 0.09376109
 0.10157452 0.10938794 0.11720136 0.12501479 0.13282821 0.14064164
 0.14845506 0.15626849 0.16408191 0.17189533 0.17970876 0.18752218
 0.19533561 0.20314903 0.21096245 0.21877588 0.2265893  0.23440273
 0.24221615 0.25002958 0.257843   0.26565642 0.27346985 0.28128327
 0.2890967  0.29691012 0.30472355 0.31253697 0.32035039 0.32816382
 0.33597724 0.34379067 0.35160409 0.35941752 0.36723094 0.37504436
 0.38285779 0.39067121 0.39848464 0.40629806 0.41411149 0.42192491
 0.42973833 0.43755176 0.44536518 0.45317861 0.46099203 0.46880546
 0.47661888 0.4844323  0.49224573 0.50005915 0.50787258 0.515686
 0.52349943 0.53131285 0.53912627 0.5469397  0.55475312 0.56256655
 0.57037997 0.5781934  0.58600682 0.59382024 0.60163367 0.60944709
 0.61726052 0.62507394 0.63288736 0.64070079 0.64851421 0.65632764
 0.66414106 0.67195449 0.67976791 0.68758133 0.69539476 0.70320818
 0.71102161 0.71883503 0.72664846 0.73446188 0.7422753  0.75008873
 0.75790215 0.76571558 0.773529   0.78134243]"
724,"[0.00781456 0.01562911 0.02344367 0.03125822 0.03907278 0.04688733
 0.05470189 0.06251644 0.070331   0.07814555 0.08596011 0.09377466
 0.10158922 0.10940377 0.11721833 0.12503288 0.13284744 0.14066199
 0.14847655 0.1562911  0.16410566 0.17192022 0.17973477 0.18754933
 0.19536388 0.20317844 0.21099299 0.21880755 0.2266221  0.23443666
 0.24225121 0.25006577 0.25788032 0.26569488 0.27350943 0.28132399
 0.28913854 0.2969531  0.30476765 0.31258221 0.32039677 0.32821132
 0.33602588 0.34384043 0.35165499 0.35946954 0.3672841  0.37509865
 0.38291321 0.39072776 0.39854232 0.40635687 0.41417143 0.42198598
 0.42980054 0.43761509 0.44542965 0.4532442  0.46105876 0.46887331
 0.47668787 0.48450243 0.49231698 0.50013154 0.50794609 0.51576065
 0.5235752  0.53138976 0.53920431 0.54701887 0.55483342 0.56264798
 0.57046253 0.57827709 0.58609164 0.5939062  0.60172075 0.60953531
 0.61734986 0.62516442 0.63297898 0.64079353 0.64860809 0.65642264
 0.6642372  0.67205175 0.67986631 0.68768086 0.69549542 0.70330997
 0.71112453 0.71893908 0.72675364 0.73456819 0.74238275 0.7501973
 0.75801186 0.76582641 0.77364097 0.78145552]"
725,"[0.0078278  0.01565559 0.02348339 0.03131118 0.03913898 0.04696678
 0.05479457 0.06262237 0.07045017 0.07827796 0.08610576 0.09393355
 0.10176135 0.10958915 0.11741694 0.12524474 0.13307253 0.14090033
 0.14872813 0.15655592 0.16438372 0.17221152 0.18003931 0.18786711
 0.1956949  0.2035227  0.2113505  0.21917829 0.22700609 0.23483388
 0.24266168 0.25048948 0.25831727 0.26614507 0.27397287 0.28180066
 0.28962846 0.29745625 0.30528405 0.31311185 0.32093964 0.32876744
 0.33659524 0.34442303 0.35225083 0.36007862 0.36790642 0.37573422
 0.38356201 0.39138981 0.3992176  0.4070454  0.4148732  0.42270099
 0.43052879 0.43835659 0.44618438 0.45401218 0.46183997 0.46966777
 0.47749557 0.48532336 0.49315116 0.50097895 0.50880675 0.51663455
 0.52446234 0.53229014 0.54011794 0.54794573 0.55577353 0.56360132
 0.57142912 0.57925692 0.58708471 0.59491251 0.6027403  0.6105681
 0.6183959  0.62622369 0.63405149 0.64187929 0.64970708 0.65753488
 0.66536267 0.67319047 0.68101827 0.68884606 0.69667386 0.70450165
 0.71232945 0.72015725 0.72798504 0.73581284 0.74364064 0.75146843
 0.75929623 0.76712402 0.77495182 0.78277962]"
726,"[0.00777805 0.01555609 0.02333414 0.03111218 0.03889023 0.04666827
 0.05444632 0.06222437 0.07000241 0.07778046 0.0855585  0.09333655
 0.10111459 0.10889264 0.11667069 0.12444873 0.13222678 0.14000482
 0.14778287 0.15556091 0.16333896 0.17111701 0.17889505 0.1866731
 0.19445114 0.20222919 0.21000723 0.21778528 0.22556333 0.23334137
 0.24111942 0.24889746 0.25667551 0.26445355 0.2722316  0.28000965
 0.28778769 0.29556574 0.30334378 0.31112183 0.31889987 0.32667792
 0.33445596 0.34223401 0.35001206 0.3577901  0.36556815 0.37334619
 0.38112424 0.38890228 0.39668033 0.40445838 0.41223642 0.42001447
 0.42779251 0.43557056 0.4433486  0.45112665 0.4589047  0.46668274
 0.47446079 0.48223883 0.49001688 0.49779492 0.50557297 0.51335102
 0.52112906 0.52890711 0.53668515 0.5444632  0.55224124 0.56001929
 0.56779734 0.57557538 0.58335343 0.59113147 0.59890952 0.60668756
 0.61446561 0.62224366 0.6300217  0.63779975 0.64557779 0.65335584
 0.66113388 0.66891193 0.67668998 0.68446802 0.69224607 0.70002411
 0.70780216 0.7155802  0.72335825 0.7311363  0.73891434 0.74669239
 0.75447043 0.76224848 0.77002652 0.77780457]"
727,"[0.0077408  0.0154816  0.0232224  0.0309632  0.038704   0.0464448
 0.0541856  0.0619264  0.0696672  0.077408   0.0851488  0.0928896
 0.1006304  0.1083712  0.116112   0.1238528  0.13159359 0.13933439
 0.14707519 0.15481599 0.16255679 0.17029759 0.17803839 0.18577919
 0.19351999 0.20126079 0.20900159 0.21674239 0.22448319 0.23222399
 0.23996479 0.24770559 0.25544639 0.26318719 0.27092799 0.27866879
 0.28640959 0.29415039 0.30189119 0.30963199 0.31737279 0.32511359
 0.33285439 0.34059519 0.34833599 0.35607679 0.36381759 0.37155839
 0.37929918 0.38703998 0.39478078 0.40252158 0.41026238 0.41800318
 0.42574398 0.43348478 0.44122558 0.44896638 0.45670718 0.46444798
 0.47218878 0.47992958 0.48767038 0.49541118 0.50315198 0.51089278
 0.51863358 0.52637438 0.53411518 0.54185598 0.54959678 0.55733758
 0.56507838 0.57281918 0.58055998 0.58830078 0.59604158 0.60378238
 0.61152318 0.61926398 0.62700477 0.63474557 0.64248637 0.65022717
 0.65796797 0.66570877 0.67344957 0.68119037 0.68893117 0.69667197
 0.70441277 0.71215357 0.71989437 0.72763517 0.73537597 0.74311677
 0.75085757 0.75859837 0.76633917 0.77407997]"
728,"[0.00788908 0.01577815 0.02366723 0.03155631 0.03944538 0.04733446
 0.05522354 0.06311262 0.07100169 0.07889077 0.08677985 0.09466892
 0.102558   0.11044708 0.11833615 0.12622523 0.13411431 0.14200338
 0.14989246 0.15778154 0.16567062 0.17355969 0.18144877 0.18933785
 0.19722692 0.205116   0.21300508 0.22089415 0.22878323 0.23667231
 0.24456139 0.25245046 0.26033954 0.26822862 0.27611769 0.28400677
 0.29189585 0.29978492 0.307674   0.31556308 0.32345215 0.33134123
 0.33923031 0.34711939 0.35500846 0.36289754 0.37078662 0.37867569
 0.38656477 0.39445385 0.40234292 0.410232   0.41812108 0.42601015
 0.43389923 0.44178831 0.44967739 0.45756646 0.46545554 0.47334462
 0.48123369 0.48912277 0.49701185 0.50490092 0.51279    0.52067908
 0.52856815 0.53645723 0.54434631 0.55223539 0.56012446 0.56801354
 0.57590262 0.58379169 0.59168077 0.59956985 0.60745892 0.615348
 0.62323708 0.63112616 0.63901523 0.64690431 0.65479339 0.66268246
 0.67057154 0.67846062 0.68634969 0.69423877 0.70212785 0.71001692
 0.717906   0.72579508 0.73368416 0.74157323 0.74946231 0.75735139
 0.76524046 0.77312954 0.78101862 0.78890769]"
729,"[0.00789245 0.0157849  0.02367736 0.03156981 0.03946226 0.04735471
 0.05524716 0.06313961 0.07103207 0.07892452 0.08681697 0.09470942
 0.10260187 0.11049432 0.11838678 0.12627923 0.13417168 0.14206413
 0.14995658 0.15784903 0.16574149 0.17363394 0.18152639 0.18941884
 0.19731129 0.20520374 0.2130962  0.22098865 0.2288811  0.23677355
 0.244666   0.25255845 0.26045091 0.26834336 0.27623581 0.28412826
 0.29202071 0.29991316 0.30780562 0.31569807 0.32359052 0.33148297
 0.33937542 0.34726787 0.35516033 0.36305278 0.37094523 0.37883768
 0.38673013 0.39462258 0.40251504 0.41040749 0.41829994 0.42619239
 0.43408484 0.44197729 0.44986975 0.4577622  0.46565465 0.4735471
 0.48143955 0.48933201 0.49722446 0.50511691 0.51300936 0.52090181
 0.52879426 0.53668672 0.54457917 0.55247162 0.56036407 0.56825652
 0.57614897 0.58404143 0.59193388 0.59982633 0.60771878 0.61561123
 0.62350368 0.63139614 0.63928859 0.64718104 0.65507349 0.66296594
 0.67085839 0.67875085 0.6866433  0.69453575 0.7024282  0.71032065
 0.7182131  0.72610556 0.73399801 0.74189046 0.74978291 0.75767536
 0.76556781 0.77346027 0.78135272 0.78924517]"
