,Q
783,"[4.55194130e-15 5.85161204e-03 1.17032241e-02 1.75548361e-02
 2.34064482e-02 2.92580602e-02 3.51096722e-02 4.09612843e-02
 4.68128963e-02 5.26645084e-02 5.85161204e-02 6.43677324e-02
 7.02193445e-02 7.60709565e-02 8.19225686e-02 8.77741806e-02
 9.36257927e-02 9.94774047e-02 1.05329017e-01 1.11180629e-01
 1.17032241e-01 1.22883853e-01 1.28735465e-01 1.34587077e-01
 1.40438689e-01 1.46290301e-01 1.52141913e-01 1.57993525e-01
 1.63845137e-01 1.69696749e-01 1.75548361e-01 1.81399973e-01
 1.87251585e-01 1.93103197e-01 1.98954809e-01 2.04806421e-01
 2.10658033e-01 2.16509646e-01 2.22361258e-01 2.28212870e-01
 2.34064482e-01 2.39916094e-01 2.45767706e-01 2.51619318e-01
 2.57470930e-01 2.63322542e-01 2.69174154e-01 2.75025766e-01
 2.80877378e-01 2.86728990e-01 2.92580602e-01 2.98432214e-01
 3.04283826e-01 3.10135438e-01 3.15987050e-01 3.21838662e-01
 3.27690274e-01 3.33541886e-01 3.39393498e-01 3.45245110e-01
 3.51096722e-01 3.56948334e-01 3.62799947e-01 3.68651559e-01
 3.74503171e-01 3.80354783e-01 3.86206395e-01 3.92058007e-01
 3.97909619e-01 4.03761231e-01 4.09612843e-01 4.15464455e-01
 4.21316067e-01 4.27167679e-01 4.33019291e-01 4.38870903e-01
 4.44722515e-01 4.50574127e-01 4.56425739e-01 4.62277351e-01
 4.68128963e-01 4.73980575e-01 4.79832187e-01 4.85683799e-01
 4.91535411e-01 4.97387023e-01 5.03238636e-01 5.09090248e-01
 5.14941860e-01 5.20793472e-01 5.26645084e-01 5.32496696e-01
 5.38348308e-01 5.44199920e-01 5.50051532e-01 5.55903144e-01
 5.61754756e-01 5.67606368e-01 5.73457980e-01 5.79309592e-01]"
784,"[0.00572421 0.01144842 0.01717263 0.02289684 0.02862105 0.03434525
 0.04006946 0.04579367 0.05151788 0.05724209 0.0629663  0.06869051
 0.07441472 0.08013893 0.08586314 0.09158735 0.09731155 0.10303576
 0.10875997 0.11448418 0.12020839 0.1259326  0.13165681 0.13738102
 0.14310523 0.14882944 0.15455364 0.16027785 0.16600206 0.17172627
 0.17745048 0.18317469 0.1888989  0.19462311 0.20034732 0.20607153
 0.21179574 0.21751994 0.22324415 0.22896836 0.23469257 0.24041678
 0.24614099 0.2518652  0.25758941 0.26331362 0.26903783 0.27476204
 0.28048624 0.28621045 0.29193466 0.29765887 0.30338308 0.30910729
 0.3148315  0.32055571 0.32627992 0.33200413 0.33772834 0.34345254
 0.34917675 0.35490096 0.36062517 0.36634938 0.37207359 0.3777978
 0.38352201 0.38924622 0.39497043 0.40069464 0.40641884 0.41214305
 0.41786726 0.42359147 0.42931568 0.43503989 0.4407641  0.44648831
 0.45221252 0.45793673 0.46366093 0.46938514 0.47510935 0.48083356
 0.48655777 0.49228198 0.49800619 0.5037304  0.50945461 0.51517882
 0.52090303 0.52662723 0.53235144 0.53807565 0.54379986 0.54952407
 0.55524828 0.56097249 0.5666967  0.57242091]"
785,"[0.00572405 0.0114481  0.01717215 0.0228962  0.02862025 0.0343443
 0.04006835 0.0457924  0.05151645 0.0572405  0.06296455 0.0686886
 0.07441265 0.0801367  0.08586075 0.0915848  0.09730885 0.10303291
 0.10875696 0.11448101 0.12020506 0.12592911 0.13165316 0.13737721
 0.14310126 0.14882531 0.15454936 0.16027341 0.16599746 0.17172151
 0.17744556 0.18316961 0.18889366 0.19461771 0.20034176 0.20606581
 0.21178986 0.21751391 0.22323796 0.22896201 0.23468606 0.24041011
 0.24613416 0.25185821 0.25758226 0.26330631 0.26903036 0.27475441
 0.28047846 0.28620251 0.29192656 0.29765062 0.30337467 0.30909872
 0.31482277 0.32054682 0.32627087 0.33199492 0.33771897 0.34344302
 0.34916707 0.35489112 0.36061517 0.36633922 0.37206327 0.37778732
 0.38351137 0.38923542 0.39495947 0.40068352 0.40640757 0.41213162
 0.41785567 0.42357972 0.42930377 0.43502782 0.44075187 0.44647592
 0.45219997 0.45792402 0.46364807 0.46937212 0.47509617 0.48082022
 0.48654427 0.49226833 0.49799238 0.50371643 0.50944048 0.51516453
 0.52088858 0.52661263 0.53233668 0.53806073 0.54378478 0.54950883
 0.55523288 0.56095693 0.56668098 0.57240503]"
786,"[0.00569667 0.01139335 0.01709002 0.02278669 0.02848337 0.03418004
 0.03987671 0.04557339 0.05127006 0.05696673 0.06266341 0.06836008
 0.07405675 0.07975343 0.0854501  0.09114677 0.09684345 0.10254012
 0.10823679 0.11393347 0.11963014 0.12532681 0.13102349 0.13672016
 0.14241683 0.1481135  0.15381018 0.15950685 0.16520352 0.1709002
 0.17659687 0.18229354 0.18799022 0.19368689 0.19938356 0.20508024
 0.21077691 0.21647358 0.22217026 0.22786693 0.2335636  0.23926028
 0.24495695 0.25065362 0.2563503  0.26204697 0.26774364 0.27344032
 0.27913699 0.28483366 0.29053034 0.29622701 0.30192368 0.30762036
 0.31331703 0.3190137  0.32471038 0.33040705 0.33610372 0.3418004
 0.34749707 0.35319374 0.35889042 0.36458709 0.37028376 0.37598044
 0.38167711 0.38737378 0.39307046 0.39876713 0.4044638  0.41016048
 0.41585715 0.42155382 0.4272505  0.43294717 0.43864384 0.44434051
 0.45003719 0.45573386 0.46143053 0.46712721 0.47282388 0.47852055
 0.48421723 0.4899139  0.49561057 0.50130725 0.50700392 0.51270059
 0.51839727 0.52409394 0.52979061 0.53548729 0.54118396 0.54688063
 0.55257731 0.55827398 0.56397065 0.56966733]"
787,"[0.00568867 0.01137733 0.017066   0.02275466 0.02844333 0.03413199
 0.03982066 0.04550932 0.05119799 0.05688665 0.06257532 0.06826398
 0.07395265 0.07964131 0.08532998 0.09101865 0.09670731 0.10239598
 0.10808464 0.11377331 0.11946197 0.12515064 0.1308393  0.13652797
 0.14221663 0.1479053  0.15359396 0.15928263 0.16497129 0.17065996
 0.17634863 0.18203729 0.18772596 0.19341462 0.19910329 0.20479195
 0.21048062 0.21616928 0.22185795 0.22754661 0.23323528 0.23892394
 0.24461261 0.25030127 0.25598994 0.2616786  0.26736727 0.27305594
 0.2787446  0.28443327 0.29012193 0.2958106  0.30149926 0.30718793
 0.31287659 0.31856526 0.32425392 0.32994259 0.33563125 0.34131992
 0.34700858 0.35269725 0.35838592 0.36407458 0.36976325 0.37545191
 0.38114058 0.38682924 0.39251791 0.39820657 0.40389524 0.4095839
 0.41527257 0.42096123 0.4266499  0.43233856 0.43802723 0.4437159
 0.44940456 0.45509323 0.46078189 0.46647056 0.47215922 0.47784789
 0.48353655 0.48922522 0.49491388 0.50060255 0.50629121 0.51197988
 0.51766854 0.52335721 0.52904588 0.53473454 0.54042321 0.54611187
 0.55180054 0.5574892  0.56317787 0.56886653]"
788,"[0.00557281 0.01114563 0.01671844 0.02229125 0.02786407 0.03343688
 0.03900969 0.04458251 0.05015532 0.05572813 0.06130095 0.06687376
 0.07244657 0.07801939 0.0835922  0.08916501 0.09473782 0.10031064
 0.10588345 0.11145626 0.11702908 0.12260189 0.1281747  0.13374752
 0.13932033 0.14489314 0.15046596 0.15603877 0.16161158 0.1671844
 0.17275721 0.17833002 0.18390284 0.18947565 0.19504846 0.20062128
 0.20619409 0.2117669  0.21733972 0.22291253 0.22848534 0.23405816
 0.23963097 0.24520378 0.2507766  0.25634941 0.26192222 0.26749504
 0.27306785 0.27864066 0.28421347 0.28978629 0.2953591  0.30093191
 0.30650473 0.31207754 0.31765035 0.32322317 0.32879598 0.33436879
 0.33994161 0.34551442 0.35108723 0.35666005 0.36223286 0.36780567
 0.37337849 0.3789513  0.38452411 0.39009693 0.39566974 0.40124255
 0.40681537 0.41238818 0.41796099 0.42353381 0.42910662 0.43467943
 0.44025225 0.44582506 0.45139787 0.45697069 0.4625435  0.46811631
 0.47368912 0.47926194 0.48483475 0.49040756 0.49598038 0.50155319
 0.507126   0.51269882 0.51827163 0.52384444 0.52941726 0.53499007
 0.54056288 0.5461357  0.55170851 0.55728132]"
789,"[0.00553296 0.01106593 0.01659889 0.02213186 0.02766482 0.03319778
 0.03873075 0.04426371 0.04979668 0.05532964 0.0608626  0.06639557
 0.07192853 0.0774615  0.08299446 0.08852742 0.09406039 0.09959335
 0.10512632 0.11065928 0.11619224 0.12172521 0.12725817 0.13279114
 0.1383241  0.14385706 0.14939003 0.15492299 0.16045596 0.16598892
 0.17152188 0.17705485 0.18258781 0.18812078 0.19365374 0.1991867
 0.20471967 0.21025263 0.2157856  0.22131856 0.22685152 0.23238449
 0.23791745 0.24345042 0.24898338 0.25451634 0.26004931 0.26558227
 0.27111524 0.2766482  0.28218116 0.28771413 0.29324709 0.29878006
 0.30431302 0.30984598 0.31537895 0.32091191 0.32644487 0.33197784
 0.3375108  0.34304377 0.34857673 0.35410969 0.35964266 0.36517562
 0.37070859 0.37624155 0.38177451 0.38730748 0.39284044 0.39837341
 0.40390637 0.40943933 0.4149723  0.42050526 0.42603823 0.43157119
 0.43710415 0.44263712 0.44817008 0.45370305 0.45923601 0.46476897
 0.47030194 0.4758349  0.48136787 0.48690083 0.49243379 0.49796676
 0.50349972 0.50903269 0.51456565 0.52009861 0.52563158 0.53116454
 0.53669751 0.54223047 0.54776343 0.5532964 ]"
790,"[0.00550456 0.01100913 0.01651369 0.02201825 0.02752282 0.03302738
 0.03853194 0.04403651 0.04954107 0.05504563 0.0605502  0.06605476
 0.07155932 0.07706389 0.08256845 0.08807301 0.09357758 0.09908214
 0.1045867  0.11009127 0.11559583 0.12110039 0.12660496 0.13210952
 0.13761408 0.14311865 0.14862321 0.15412777 0.15963234 0.1651369
 0.17064146 0.17614603 0.18165059 0.18715515 0.19265972 0.19816428
 0.20366884 0.20917341 0.21467797 0.22018253 0.2256871  0.23119166
 0.23669622 0.24220079 0.24770535 0.25320991 0.25871448 0.26421904
 0.2697236  0.27522817 0.28073273 0.28623729 0.29174186 0.29724642
 0.30275098 0.30825555 0.31376011 0.31926467 0.32476924 0.3302738
 0.33577836 0.34128293 0.34678749 0.35229205 0.35779662 0.36330118
 0.36880574 0.37431031 0.37981487 0.38531943 0.390824   0.39632856
 0.40183312 0.40733769 0.41284225 0.41834681 0.42385138 0.42935594
 0.4348605  0.44036507 0.44586963 0.45137419 0.45687876 0.46238332
 0.46788788 0.47339245 0.47889701 0.48440157 0.48990614 0.4954107
 0.50091526 0.50641983 0.51192439 0.51742895 0.52293352 0.52843808
 0.53394264 0.53944721 0.54495177 0.55045633]"
791,"[0.00542735 0.01085469 0.01628204 0.02170938 0.02713673 0.03256407
 0.03799142 0.04341876 0.04884611 0.05427345 0.0597008  0.06512814
 0.07055549 0.07598284 0.08141018 0.08683753 0.09226487 0.09769222
 0.10311956 0.10854691 0.11397425 0.1194016  0.12482894 0.13025629
 0.13568364 0.14111098 0.14653833 0.15196567 0.15739302 0.16282036
 0.16824771 0.17367505 0.1791024  0.18452974 0.18995709 0.19538443
 0.20081178 0.20623913 0.21166647 0.21709382 0.22252116 0.22794851
 0.23337585 0.2388032  0.24423054 0.24965789 0.25508523 0.26051258
 0.26593993 0.27136727 0.27679462 0.28222196 0.28764931 0.29307665
 0.298504   0.30393134 0.30935869 0.31478603 0.32021338 0.32564072
 0.33106807 0.33649542 0.34192276 0.34735011 0.35277745 0.3582048
 0.36363214 0.36905949 0.37448683 0.37991418 0.38534152 0.39076887
 0.39619622 0.40162356 0.40705091 0.41247825 0.4179056  0.42333294
 0.42876029 0.43418763 0.43961498 0.44504232 0.45046967 0.45589701
 0.46132436 0.46675171 0.47217905 0.4776064  0.48303374 0.48846109
 0.49388843 0.49931578 0.50474312 0.51017047 0.51559781 0.52102516
 0.5264525  0.53187985 0.5373072  0.54273454]"
792,"[0.00540864 0.01081728 0.01622592 0.02163456 0.0270432  0.03245184
 0.03786048 0.04326912 0.04867776 0.0540864  0.05949505 0.06490369
 0.07031233 0.07572097 0.08112961 0.08653825 0.09194689 0.09735553
 0.10276417 0.10817281 0.11358145 0.11899009 0.12439873 0.12980737
 0.13521601 0.14062465 0.14603329 0.15144193 0.15685057 0.16225921
 0.16766785 0.1730765  0.17848514 0.18389378 0.18930242 0.19471106
 0.2001197  0.20552834 0.21093698 0.21634562 0.22175426 0.2271629
 0.23257154 0.23798018 0.24338882 0.24879746 0.2542061  0.25961474
 0.26502338 0.27043202 0.27584066 0.2812493  0.28665795 0.29206659
 0.29747523 0.30288387 0.30829251 0.31370115 0.31910979 0.32451843
 0.32992707 0.33533571 0.34074435 0.34615299 0.35156163 0.35697027
 0.36237891 0.36778755 0.37319619 0.37860483 0.38401347 0.38942211
 0.39483075 0.4002394  0.40564804 0.41105668 0.41646532 0.42187396
 0.4272826  0.43269124 0.43809988 0.44350852 0.44891716 0.4543258
 0.45973444 0.46514308 0.47055172 0.47596036 0.481369   0.48677764
 0.49218628 0.49759492 0.50300356 0.5084122  0.51382085 0.51922949
 0.52463813 0.53004677 0.53545541 0.54086405]"
793,"[0.00537925 0.0107585  0.01613774 0.02151699 0.02689624 0.03227549
 0.03765474 0.04303399 0.04841323 0.05379248 0.05917173 0.06455098
 0.06993023 0.07530947 0.08068872 0.08606797 0.09144722 0.09682647
 0.10220571 0.10758496 0.11296421 0.11834346 0.12372271 0.12910196
 0.1344812  0.13986045 0.1452397  0.15061895 0.1559982  0.16137744
 0.16675669 0.17213594 0.17751519 0.18289444 0.18827368 0.19365293
 0.19903218 0.20441143 0.20979068 0.21516993 0.22054917 0.22592842
 0.23130767 0.23668692 0.24206617 0.24744541 0.25282466 0.25820391
 0.26358316 0.26896241 0.27434165 0.2797209  0.28510015 0.2904794
 0.29585865 0.3012379  0.30661714 0.31199639 0.31737564 0.32275489
 0.32813414 0.33351338 0.33889263 0.34427188 0.34965113 0.35503038
 0.36040963 0.36578887 0.37116812 0.37654737 0.38192662 0.38730587
 0.39268511 0.39806436 0.40344361 0.40882286 0.41420211 0.41958135
 0.4249606  0.43033985 0.4357191  0.44109835 0.4464776  0.45185684
 0.45723609 0.46261534 0.46799459 0.47337384 0.47875308 0.48413233
 0.48951158 0.49489083 0.50027008 0.50564932 0.51102857 0.51640782
 0.52178707 0.52716632 0.53254557 0.53792481]"
794,"[4.55188751e-15 5.36668607e-03 1.07333721e-02 1.61000582e-02
 2.14667443e-02 2.68334304e-02 3.22001164e-02 3.75668025e-02
 4.29334886e-02 4.83001746e-02 5.36668607e-02 5.90335468e-02
 6.44002328e-02 6.97669189e-02 7.51336050e-02 8.05002911e-02
 8.58669771e-02 9.12336632e-02 9.66003493e-02 1.01967035e-01
 1.07333721e-01 1.12700407e-01 1.18067094e-01 1.23433780e-01
 1.28800466e-01 1.34167152e-01 1.39533838e-01 1.44900524e-01
 1.50267210e-01 1.55633896e-01 1.61000582e-01 1.66367268e-01
 1.71733954e-01 1.77100640e-01 1.82467326e-01 1.87834012e-01
 1.93200699e-01 1.98567385e-01 2.03934071e-01 2.09300757e-01
 2.14667443e-01 2.20034129e-01 2.25400815e-01 2.30767501e-01
 2.36134187e-01 2.41500873e-01 2.46867559e-01 2.52234245e-01
 2.57600931e-01 2.62967617e-01 2.68334304e-01 2.73700990e-01
 2.79067676e-01 2.84434362e-01 2.89801048e-01 2.95167734e-01
 3.00534420e-01 3.05901106e-01 3.11267792e-01 3.16634478e-01
 3.22001164e-01 3.27367850e-01 3.32734536e-01 3.38101222e-01
 3.43467909e-01 3.48834595e-01 3.54201281e-01 3.59567967e-01
 3.64934653e-01 3.70301339e-01 3.75668025e-01 3.81034711e-01
 3.86401397e-01 3.91768083e-01 3.97134769e-01 4.02501455e-01
 4.07868141e-01 4.13234827e-01 4.18601513e-01 4.23968200e-01
 4.29334886e-01 4.34701572e-01 4.40068258e-01 4.45434944e-01
 4.50801630e-01 4.56168316e-01 4.61535002e-01 4.66901688e-01
 4.72268374e-01 4.77635060e-01 4.83001746e-01 4.88368432e-01
 4.93735118e-01 4.99101805e-01 5.04468491e-01 5.09835177e-01
 5.15201863e-01 5.20568549e-01 5.25935235e-01 5.31301921e-01]"
795,"[0.0054626  0.0109252  0.01638779 0.02185039 0.02731299 0.03277559
 0.03823818 0.04370078 0.04916338 0.05462598 0.06008857 0.06555117
 0.07101377 0.07647637 0.08193896 0.08740156 0.09286416 0.09832676
 0.10378936 0.10925195 0.11471455 0.12017715 0.12563975 0.13110234
 0.13656494 0.14202754 0.14749014 0.15295273 0.15841533 0.16387793
 0.16934053 0.17480313 0.18026572 0.18572832 0.19119092 0.19665352
 0.20211611 0.20757871 0.21304131 0.21850391 0.2239665  0.2294291
 0.2348917  0.2403543  0.24581689 0.25127949 0.25674209 0.26220469
 0.26766729 0.27312988 0.27859248 0.28405508 0.28951768 0.29498027
 0.30044287 0.30590547 0.31136807 0.31683066 0.32229326 0.32775586
 0.33321846 0.33868105 0.34414365 0.34960625 0.35506885 0.36053145
 0.36599404 0.37145664 0.37691924 0.38238184 0.38784443 0.39330703
 0.39876963 0.40423223 0.40969482 0.41515742 0.42062002 0.42608262
 0.43154521 0.43700781 0.44247041 0.44793301 0.45339561 0.4588582
 0.4643208  0.4697834  0.475246   0.48070859 0.48617119 0.49163379
 0.49709639 0.50255898 0.50802158 0.51348418 0.51894678 0.52440938
 0.52987197 0.53533457 0.54079717 0.54625977]"
796,"[0.00557863 0.01115725 0.01673588 0.02231451 0.02789314 0.03347176
 0.03905039 0.04462902 0.05020765 0.05578627 0.0613649  0.06694353
 0.07252216 0.07810078 0.08367941 0.08925804 0.09483667 0.10041529
 0.10599392 0.11157255 0.11715117 0.1227298  0.12830843 0.13388706
 0.13946568 0.14504431 0.15062294 0.15620157 0.16178019 0.16735882
 0.17293745 0.17851608 0.1840947  0.18967333 0.19525196 0.20083059
 0.20640921 0.21198784 0.21756647 0.22314509 0.22872372 0.23430235
 0.23988098 0.2454596  0.25103823 0.25661686 0.26219549 0.26777411
 0.27335274 0.27893137 0.28451    0.29008862 0.29566725 0.30124588
 0.30682451 0.31240313 0.31798176 0.32356039 0.32913901 0.33471764
 0.34029627 0.3458749  0.35145352 0.35703215 0.36261078 0.36818941
 0.37376803 0.37934666 0.38492529 0.39050392 0.39608254 0.40166117
 0.4072398  0.41281843 0.41839705 0.42397568 0.42955431 0.43513293
 0.44071156 0.44629019 0.45186882 0.45744744 0.46302607 0.4686047
 0.47418333 0.47976195 0.48534058 0.49091921 0.49649784 0.50207646
 0.50765509 0.51323372 0.51881234 0.52439097 0.5299696  0.53554823
 0.54112685 0.54670548 0.55228411 0.55786274]"
797,"[0.00566572 0.01133144 0.01699716 0.02266289 0.02832861 0.03399433
 0.03966005 0.04532577 0.05099149 0.05665721 0.06232293 0.06798866
 0.07365438 0.0793201  0.08498582 0.09065154 0.09631726 0.10198298
 0.10764871 0.11331443 0.11898015 0.12464587 0.13031159 0.13597731
 0.14164303 0.14730875 0.15297448 0.1586402  0.16430592 0.16997164
 0.17563736 0.18130308 0.1869688  0.19263453 0.19830025 0.20396597
 0.20963169 0.21529741 0.22096313 0.22662885 0.23229457 0.2379603
 0.24362602 0.24929174 0.25495746 0.26062318 0.2662889  0.27195462
 0.27762035 0.28328607 0.28895179 0.29461751 0.30028323 0.30594895
 0.31161467 0.31728039 0.32294612 0.32861184 0.33427756 0.33994328
 0.345609   0.35127472 0.35694044 0.36260617 0.36827189 0.37393761
 0.37960333 0.38526905 0.39093477 0.39660049 0.40226621 0.40793194
 0.41359766 0.41926338 0.4249291  0.43059482 0.43626054 0.44192626
 0.44759199 0.45325771 0.45892343 0.46458915 0.47025487 0.47592059
 0.48158631 0.48725203 0.49291776 0.49858348 0.5042492  0.50991492
 0.51558064 0.52124636 0.52691208 0.53257781 0.53824353 0.54390925
 0.54957497 0.55524069 0.56090641 0.56657213]"
798,"[0.00558904 0.01117808 0.01676712 0.02235616 0.02794519 0.03353423
 0.03912327 0.04471231 0.05030135 0.05589039 0.06147943 0.06706847
 0.0726575  0.07824654 0.08383558 0.08942462 0.09501366 0.1006027
 0.10619174 0.11178078 0.11736982 0.12295885 0.12854789 0.13413693
 0.13972597 0.14531501 0.15090405 0.15649309 0.16208213 0.16767117
 0.1732602  0.17884924 0.18443828 0.19002732 0.19561636 0.2012054
 0.20679444 0.21238348 0.21797251 0.22356155 0.22915059 0.23473963
 0.24032867 0.24591771 0.25150675 0.25709579 0.26268483 0.26827386
 0.2738629  0.27945194 0.28504098 0.29063002 0.29621906 0.3018081
 0.30739714 0.31298618 0.31857521 0.32416425 0.32975329 0.33534233
 0.34093137 0.34652041 0.35210945 0.35769849 0.36328752 0.36887656
 0.3744656  0.38005464 0.38564368 0.39123272 0.39682176 0.4024108
 0.40799984 0.41358887 0.41917791 0.42476695 0.43035599 0.43594503
 0.44153407 0.44712311 0.45271215 0.45830119 0.46389022 0.46947926
 0.4750683  0.48065734 0.48624638 0.49183542 0.49742446 0.5030135
 0.50860253 0.51419157 0.51978061 0.52536965 0.53095869 0.53654773
 0.54213677 0.54772581 0.55331485 0.55890388]"
799,"[0.00558407 0.01116814 0.01675222 0.02233629 0.02792036 0.03350443
 0.03908851 0.04467258 0.05025665 0.05584072 0.0614248  0.06700887
 0.07259294 0.07817701 0.08376109 0.08934516 0.09492923 0.1005133
 0.10609737 0.11168145 0.11726552 0.12284959 0.12843366 0.13401774
 0.13960181 0.14518588 0.15076995 0.15635403 0.1619381  0.16752217
 0.17310624 0.17869031 0.18427439 0.18985846 0.19544253 0.2010266
 0.20661068 0.21219475 0.21777882 0.22336289 0.22894697 0.23453104
 0.24011511 0.24569918 0.25128326 0.25686733 0.2624514  0.26803547
 0.27361954 0.27920362 0.28478769 0.29037176 0.29595583 0.30153991
 0.30712398 0.31270805 0.31829212 0.3238762  0.32946027 0.33504434
 0.34062841 0.34621249 0.35179656 0.35738063 0.3629647  0.36854877
 0.37413285 0.37971692 0.38530099 0.39088506 0.39646914 0.40205321
 0.40763728 0.41322135 0.41880543 0.4243895  0.42997357 0.43555764
 0.44114172 0.44672579 0.45230986 0.45789393 0.463478   0.46906208
 0.47464615 0.48023022 0.48581429 0.49139837 0.49698244 0.50256651
 0.50815058 0.51373466 0.51931873 0.5249028  0.53048687 0.53607094
 0.54165502 0.54723909 0.55282316 0.55840723]"
800,"[0.00557859 0.01115718 0.01673577 0.02231435 0.02789294 0.03347153
 0.03905012 0.04462871 0.0502073  0.05578589 0.06136447 0.06694306
 0.07252165 0.07810024 0.08367883 0.08925742 0.094836   0.10041459
 0.10599318 0.11157177 0.11715036 0.12272895 0.12830754 0.13388612
 0.13946471 0.1450433  0.15062189 0.15620048 0.16177907 0.16735766
 0.17293624 0.17851483 0.18409342 0.18967201 0.1952506  0.20082919
 0.20640777 0.21198636 0.21756495 0.22314354 0.22872213 0.23430072
 0.23987931 0.24545789 0.25103648 0.25661507 0.26219366 0.26777225
 0.27335084 0.27892943 0.28450801 0.2900866  0.29566519 0.30124378
 0.30682237 0.31240096 0.31797954 0.32355813 0.32913672 0.33471531
 0.3402939  0.34587249 0.35145108 0.35702966 0.36260825 0.36818684
 0.37376543 0.37934402 0.38492261 0.3905012  0.39607978 0.40165837
 0.40723696 0.41281555 0.41839414 0.42397273 0.42955131 0.4351299
 0.44070849 0.44628708 0.45186567 0.45744426 0.46302285 0.46860143
 0.47418002 0.47975861 0.4853372  0.49091579 0.49649438 0.50207297
 0.50765155 0.51323014 0.51880873 0.52438732 0.52996591 0.5355445
 0.54112308 0.54670167 0.55228026 0.55785885]"
